類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納人數
大樓,WTA00606,瑞陽里,臺北市內湖區文德路208巷8號,2,2664.0
公寓,WTA00621,瑞陽里,臺北市內湖區文德路66巷10弄1號,1,1086.0
公寓,WTA00626,瑞陽里,臺北市內湖區文德路66巷13弄2號,1,341.0
大樓,WTA00632,瑞陽里,臺北市內湖區文德路66巷69弄6號,2,1209.0
大樓,WTA01746,瑞陽里,臺北市內湖區文德路90巷43號,2,2253.0
大樓,WTA02275,瑞陽里,臺北市內湖區文德路208巷6弄16號,2,2532.0
公寓,02602WTA,瑞陽里,臺北市內湖區文德路90巷39號,1,1001.0
公寓,WTA00764,湖興里,臺北市內湖區成功路二段430號,1,129.0
公寓,WTA00765,湖興里,臺北市內湖區成功路二段436號,1,849.0
" 公寓",WTA00806,湖興里,臺北市內湖區成功路二段498巷1號,1,529.0
公寓,WTA00807,湖興里,臺北市內湖區成功路二段510巷5號,1,136.0
大樓,WTA01750,湖興里,臺北市內湖區成功路二段512號,2,2260.0
大樓,WTA01771,湖興里,臺北市內湖區成功路二段472號,5,2780.0
大樓,WTA02551,湖興里,臺北市內湖區成功路二段508號,1,648.0
大樓,WTA02728,湖興里,臺北市內湖區成功路二段450號,2、3,910.0
公寓,WTA00633,湖興里,臺北市內湖區民權東路六段71號,1,152.0
公寓,WTA00634,湖興里,臺北市內湖區民權東路六段73號,1,364.0
公寓,WTA00639,湖興里,臺北市內湖區民權東路六段47巷14號,1,174.0
公寓,WTA00640,湖興里,臺北市內湖區民權東路六段81巷11弄2號,1,313.0
公寓,WTA00796,湖興里,臺北市內湖區成功路二段426巷15號,1,646.0
大樓,WTA02170,湖興里,臺北市內湖區瑞光路9號,1,2577.0
公寓,WTA00783,湖興里,臺北市內湖區成功路二段312巷31號,1,1642.0
公寓,WTA00786,湖興里,臺北市內湖區成功路二段320巷22號,1,630.0
公寓,WTA00788,湖興里,臺北市內湖區成功路二段320巷32號,1,84.0
公寓,WTA00790,湖興里,臺北市內湖區成功路二段320巷54號,1,4157.0
大樓,WTA02239,湖興里,臺北市內湖區民權東路六段146號,1,1694.0
大樓,WTA02356,湖興里,臺北市內湖區民權東路六段150號,1,2620.0
大樓,WTA02402,湖興里,臺北市內湖區成功路二段328號,3,1185.0
大樓,WTA00777,湖興里,臺北市內湖區成功路二段250巷9弄5號,1,317.0
公寓,WTA00782,湖興里,臺北市內湖區成功路二段312巷30號,1,2436.0
公寓,WTA00784,湖興里,臺北市內湖區成功路二段312巷66號,1,942.0
公寓,WTA00759,湖興里,臺北市內湖區成功路二段378號,1,146.0
公寓,WTA00797,湖興里,臺北市內湖區成功路二段426巷22號,1,165.0
公寓,00798WTA,湖興里,臺北市內湖區成功路二段426巷26號,1,2698.0
公寓,WTA00800,湖興里,臺北市內湖區成功路二段426巷4號,1,201.0
公寓,WTA00801,湖興里,臺北市內湖區成功路二段426巷45號,1,49.0
公寓,WTA00802,湖興里,臺北市內湖區成功路二段426巷49號,1,72.0
公寓,WTA00803,湖興里,臺北市內湖區成功路二段426巷62號,1,130.0
公寓,WTA00804,湖興里,臺北市內湖區成功路二段426巷64號,1,168.0
大樓,WTA01706,湖興里,臺北市內湖區成功路二段376號,1,2040.0
大樓,WTA02740,湖興里,臺北市內湖區瑞光路7巷8號,1,649.0
公寓,WTA00695,蘆洲里,臺北市內湖區安康路143號,1,4368.0
公寓,WTA00708,蘆洲里,臺北市內湖區安康路240號,1,1000.0
公寓,WTA00709,蘆洲里,臺北市內湖區安康路246號,1,2412.0
大樓,WTA00712,蘆洲里,臺北市內湖區安康路282號,1,1356.0
公寓,WTA00724,蘆洲里,臺北市內湖區安康路58號,1,1185.0
公寓,WTA00728,蘆洲里,臺北市內湖區安康路99號,1,149.0
公寓,WTA00731,蘆洲里,臺北市內湖區安康路228巷25號,2,9357.0
公寓,WTA00737,蘆洲里,臺北市內湖區安康路328巷6-1號,1,1541.0
公寓,WTA01700,蘆洲里,臺北市內湖區安康路106巷21號,1,526.0
公寓,WTA01712,蘆洲里,臺北市內湖區安康路142號,3,1754.0
公寓,WTA01730,蘆洲里,臺北市內湖區安康路212號,1,117.0
公寓,WTA01985,蘆洲里,臺北市內湖區安康路268號,2,5697.0
公寓,WTA02044,蘆洲里,臺北市內湖區安康路106巷61號,1,1057.0
公寓,WTA02086,蘆洲里,臺北市內湖區潭美街552號,1,882.0
大樓,WTA02127,蘆洲里,臺北市內湖區潭美街588號,2,3452.0
大樓,WTA02156,蘆洲里,臺北市內湖區潭美街562號,1,390.0
公寓,WTA02160,蘆洲里,臺北市內湖區安康路106巷59號,1,1465.0
大樓,WTA02167,蘆洲里,臺北市內湖區潭美街558號,1,714.0
大樓,WTA02197,蘆洲里,臺北市內湖區安美街181號,1,2749.0
大樓,WTA02252,蘆洲里,臺北市內湖區安美街175巷6號,1,462.0
大樓,WTA02320,蘆洲里,臺北市內湖區潭美街636號,1,469.0
大樓,WTA02661,蘆洲里,臺北市內湖區安美街159號,1,398.0
大樓,WTA02743,蘆洲里,臺北市內湖區潭美街533號,1,5289.0
公寓,WTA00643,葫洲里,臺北市內湖區民權東路六段280巷11號,1,458.0
公寓,WTA00644,葫洲里,臺北市內湖區民權東路六段280巷33號,1,601.0
公寓,WTA00649,葫洲里,臺北市內湖區民權東路六段280巷25弄10號,1,366.0
公寓,WTA00650,葫洲里,臺北市內湖區民權東路六段280巷25弄16號,1,1754.0
公寓,WTA00651,葫洲里,臺北市內湖區民權東路六段280巷45弄63號,1,352.0
大樓,WTA00663,葫洲里,臺北市內湖區民權東路六段282號,2,1764.0
大樓,WTA00669,葫洲里,臺北市內湖區民權東路六段280巷45弄39號,1,238.0
公寓,WTA00670,葫洲里,臺北市內湖區民權東路六段280巷45弄53號,2,806.0
大樓,WTA01731,葫洲里,臺北市內湖區民權東路六段280巷19號,2,2020.0
公寓,WTA01895,葫洲里,臺北市內湖區民權東路六段280巷25弄2號,2,880.0
大樓,WTA02030,葫洲里,臺北市內湖區民權東路六段280巷45弄41號,2,1030.0
大樓,WTA02124,葫洲里,臺北市內湖區民權東路六段280巷22號,1,1188.0
大樓,WTA02202,葫洲里,臺北市內湖區民權東路六段280巷18號,1,620.0
公寓,WTA02270,葫洲里,臺北市內湖區民權東路六段280巷25弄60號,1,1445.0
大樓,WTA00644,葫洲里,臺北市內湖區民權東路六段282號,4,1814.0
大樓,WTA02617,葫洲里,臺北市內湖區民權東路六段280巷10號,3,793.0
大樓,WTA00645,葫洲里,臺北市內湖區民權東路六段280巷50號,1,776.0
公寓,WTA00659,葫洲里,臺北市內湖區民權東路六段296巷73號,1,118.0
公寓,WTA00682,葫洲里,臺北市內湖區民權東路六段296巷97號,2,1065.0
公寓,WTA00637,葫洲里,臺北市內湖區民權東路六段286、288號,1,626.0
公寓,WTA00656,葫洲里,臺北市內湖區民權東路六段296巷25號,1,245.0
公寓,WTA00657,葫洲里,臺北市內湖區民權東路六段296巷43號,1,390.0
公寓,WTA00660,葫洲里,臺北市內湖區民權東路六段296巷31弄2號,1,465.0
公寓,WTA00677,葫洲里,臺北市內湖區民權東路六段296巷41號,2,1240.0
公寓,WTA01770,葫洲里,臺北市內湖區民權東路六段296巷5號,1,761.0
公寓,WTA02297,葫洲里,臺北市內湖區民權東路六段296巷55號,1,846.0
大樓,WTA02355,葫洲里,臺北市內湖區民權東路六段296巷61號,1,1242.0
公寓,WTA01236,葫洲里,臺北市內湖區康寧路三段46號,1,324.0
大樓,WTA02043,葫洲里,臺北市內湖區康寧路三段16巷118號,1,768.0
公寓,WTA01302,葫洲里,臺北市內湖區康寧路三段26巷10弄1號,1,624.0
公寓,WTA01307,葫洲里,臺北市內湖區康寧路三段54巷10號,3,2388.0
公寓,WTA01243,葫洲里,臺北市內湖區康寧路三段16巷78號,1,824.0
大樓,WTA00638,葫洲里,臺北市內湖區民權東路六段298號,1,3820.0
公寓,WTA00674,葫洲里,臺北市內湖區民權東路六段296巷20號,3,1949.0
大樓,WTA00675,葫洲里,臺北市內湖區民權東路六段296巷26號,4,3949.0
公寓,WTA02236,葫洲里,臺北市內湖區康寧路三段54-10號,1,1288.0
公寓,WTA01241,葫洲里,臺北市內湖區康寧路三段16巷27號,1,546.0
公寓,WTA01242,葫洲里,臺北市內湖區康寧路三段16巷33號,1,486.0
公寓,WTA01301,葫洲里,臺北市內湖區康寧路三段26巷1號,1,318.0
公寓,WTA01240,葫洲里,臺北市內湖區康寧路三段18號,1,266.0
公寓,WTA00679,葫洲里,臺北市內湖區民權東路六段296巷66號,1,1376.0
公寓,WTA00680,葫洲里,臺北市內湖區民權東路六段296巷68號,3,1312.0
大樓,WTA01354,樂康里,臺北市內湖區康樂街116號,1,1936.0
大樓,WTA01376,樂康里,臺北市內湖區康樂街110巷7號,1,801.0
大樓,WTA01835,樂康里,臺北市內湖區康樂街150號,1,5781.0
大樓,WTA02168,樂康里,臺北市內湖區康樂街136巷15弄30號,1,1852.0
公寓,WTA02223,樂康里,臺北市內湖區康樂街17號,1,408.0
公寓,WTA01372,樂康里,臺北市內湖區康樂街83號,1,370.0
公寓,WTA01445,樂康里,臺北市內湖區康樂街61巷16號,1,954.0
公寓,WTA01446,樂康里,臺北市內湖區康樂街61巷2號,1,778.0
公寓,WTA01449,樂康里,臺北市內湖區康樂街61巷15弄6號,1,604.0
公寓,WTA01474,樂康里,臺北市內湖區康樂街85巷27號,1,425.0
公寓,WTA01475,樂康里,臺北市內湖區康樂街85巷33號,1,386.0
公寓,WTA01374,樂康里,臺北市內湖區康樂街95號,1,594.0
公寓,WTA01380,樂康里,"臺北市內湖區康樂街111巷21號              ",1,178.0
公寓,WTA01450,樂康里,臺北市內湖區康樂街61巷73弄18號,1,145.0
公寓,WTA01452,樂康里,臺北市內湖區康樂街61巷73弄22-1號,1,49.0
公寓,WTA01452,樂康里,臺北市內湖區康樂街61巷73弄24號,1,648.0
公寓,WTA01353,樂康里,臺北市內湖區康樂街113號,1,469.0
公寓,WTA01355,樂康里,臺北市內湖區康樂街120號,1,538.0
公寓,WTA01356,樂康里,臺北市內湖區康樂街125號,1,186.0
公寓,WTA01358,樂康里,臺北市內湖區康樂街134號,1,230.0
公寓,WTA01359,樂康里,臺北市內湖區康樂街143號,1,218.0
公寓,WTA01360,樂康里,臺北市內湖區康樂街145號,1,286.0
公寓,WTA01405,樂康里,臺北市內湖區康樂街151巷3-1號,1,970.0
公寓,WTA01448,樂康里,臺北市內湖區康樂街61巷82號,1,1186.0
公寓,WTA01377,樂康里,臺北市內湖區康樂街110巷9號,1,372.0
公寓,WTA01394,樂康里,臺北市內湖區康樂街136巷18弄1號,1,122.0
公寓,WTA01395,樂康里,臺北市內湖區康樂街136巷18弄2號,1,394.0
公寓,WTA01396,樂康里,臺北市內湖區康樂街136巷18弄28號,1,209.0
公寓,WTA01397,樂康里,臺北市內湖區康樂街136巷18弄36號,1,248.0
公寓,WTA0379,樂康里,臺北市內湖區康樂街111巷12號,1,254.0
公寓,WTA01381,樂康里,臺北市內湖區康樂街111巷22號,1,242.0
公寓,WTA01404,樂康里,臺北市內湖區康樂街151巷13號,1,1965.0
公寓,WTA01454,樂康里,臺北市內湖區康樂街61巷79弄1號,1,252.0
公寓,WTA01476,樂康里,臺北市內湖區康樂街85巷86號,1,224.0
公寓,WTA02589,樂康里,臺北市內湖區康樂街111巷20號,1,103.0
公寓,WTA00683,樂康里,臺北市內湖區安泰街26號,1,498.0
公寓,WTA00686,樂康里,臺北市內湖區安泰街10號,1,189.0
公寓,WTA00691,樂康里,臺北市內湖區安泰街38巷6號,1,784.0
公寓,WTA01362,樂康里,臺北市內湖區康樂街164號,1,286.0
公寓,WTA01393,樂康里,臺北市內湖區康樂街136巷15弄42號,1,792.0
公寓,WTA01399,樂康里,臺北市內湖區康樂街136巷29弄27號,1,570.0
公寓,WTA01393,樂康里,臺北市內湖區康樂街136巷29弄42號,1,381.0
公寓,WTA01407,樂康里,臺北市內湖區康樂街162巷1號,1,1568.0
公寓,WTA01398,樂康里,臺北市內湖區康樂街136巷29弄23號,1,233.0
公寓,WTA01387,樂康里,臺北市內湖區康樂街136巷24號,1,282.0
公寓,WTA01388,樂康里,臺北市內湖區康樂街136巷15弄17號,1,221.0
公寓,WTA01389,樂康里,臺北市內湖區康樂街136巷15弄2號,1,853.0
公寓,WTA01391,樂康里,臺北市內湖區康樂街136巷15弄33號,1,102.0
公寓,WTA01402,樂康里,臺北市內湖區康樂街136巷3弄12號,1,714.0
公寓,WTA00691,樂康里,臺北市內湖區安泰街38巷6號,1,784.0
公寓,WTA01362,樂康里,臺北市內湖區康樂街164號,1,286.0
公寓,WTA01393,樂康里,臺北市內湖區康樂街136巷15弄42號,1,792.0
公寓,WTA01399,樂康里,臺北市內湖區康樂街136巷29弄27號,1,570.0
公寓,WTA01393,樂康里,臺北市內湖區康樂街136巷29弄42號,1,381.0
公寓,WTA01407,樂康里,臺北市內湖區康樂街162巷1號,1,1568.0
公寓,WTA01392,樂康里,臺北市內湖區康樂街162巷15弄37號,1,85.0
公寓,WTA01398,樂康里,臺北市內湖區康樂街136巷29弄23號,1,233.0
公寓,WTA01387,樂康里,臺北市內湖區康樂街136巷24號,1,282.0
公寓,WTA01388,樂康里,臺北市內湖區康樂街136巷15弄17號,1,221.0
公寓,WTA01389,樂康里,臺北市內湖區康樂街136巷15弄2號,1,853.0
公寓,WTA01391,樂康里,臺北市內湖區康樂街136巷15弄33號,1,102.0
公寓,WTA01402,樂康里,臺北市內湖區康樂街136巷3弄12號,1,714.0
公寓,WTA01408,樂康里,臺北市內湖區康樂街162巷2號,1,338.0
公寓,WTA00808,紫星里,臺北市內湖區成功路三段111號,1,297.0
公寓,WTA00809,紫星里,臺北市內湖區成功路三段131號,1,957.0
大樓,WTA00810,紫星里,臺北市內湖區成功路三段141號,1,621.0
公寓,WTA00814,紫星里,臺北市內湖區成功路三段159號,1,238.0
大樓,WTA00816,紫星里,臺北市內湖區成功路三段165號,2,249.0
公寓,WTA00817,紫星里,臺北市內湖區成功路三段169號,1,420.0
公寓,WTA00818,紫星里,臺北市內湖區成功路三段181號,1,109.0
大樓,WTA00831,紫星里,臺北市內湖區成功路三段75號,1,2254.0
公寓,WTA00843,紫星里,臺北市內湖區成功路三段187巷15號,1,861.0
公寓,WTA00845,紫星里,臺北市內湖區成功路三段187巷3弄25號,1,230.0
公寓,WTA00819,紫星里,臺北市內湖區成功路三段189號,1,468.0
公寓,WTA00842,紫星里,臺北市內湖區成功路三段187巷14號,1,200.0
公寓,WTA00844,紫星里,臺北市內湖區成功路三段187巷6號,1,173.0
公寓,WTA01164,紫星里,臺北市內湖區星雲街61號,1,221.0
公寓,WTA01175,紫星里,臺北市內湖區康寧路一段110號,1,84.0
大樓,WTA01176,紫星里,臺北市內湖區康寧路一段116號,1,262.0
公寓,WTA01188,紫星里,臺北市內湖區康寧路一段2號,1,133.0
公寓,WTA01195,紫星里,臺北市內湖區康寧路一段30號,1,28.0
公寓,WTA01196,紫星里,臺北市內湖區康寧路一段36號,1,158.0
公寓,WTA01199,紫星里,臺北市內湖區康寧路一段127巷4號,1,30.0
公寓,WTA01226,紫星里,臺北市內湖區康寧路一段26巷1號,1,140.0
公寓,WTA01229,紫星里,臺北市內湖區康寧路一段48巷1號,1,54.0
公寓,WTA00937,紫星里,臺北市內湖區成功路四段37號,1,276.0
大樓,WTA00938,紫星里,臺北市內湖區成功路四段43號,1,2206.0
公寓,WTA00975,紫星里,臺北市內湖區成功路四段41巷7弄1號,1,513.0
公寓,WTA01174,紫星里,臺北市內湖區康寧路一段1號,1,224.0
公寓,WTA01190,紫星里,臺北市內湖區康寧路一段23號,1,64.0
公寓,WTA01198,紫星里,臺北市內湖區康寧路一段79號,1,578.0
公寓,WTA01227,紫星里,臺北市內湖區康寧路一段33巷1-1號,1,42.0
公寓,WTA01228,紫星里,臺北市內湖區康寧路一段33巷6號,1,37.0
公寓,WTA01197,紫星里,臺北市內湖區康寧路一段39號,1,53.0
公寓,WTA00983,紫星里,臺北市內湖區成功路四段61巷3號,1,237.0
大樓,WTA02679,紫星里,臺北市內湖區康寧路一段121號,3,2800.0
公寓,WTA00976,紫星里,臺北市內湖區成功路四段41巷8弄2號,1,445.0
大樓,WTA00978,紫星里,臺北市內湖區成功路四段61巷11號,1,476.0
大樓,WTA00979,紫星里,臺北市內湖區成功路四段41巷21號,2,288.0
公寓,WTA00982,紫星里,臺北市內湖區成功路四段61巷29號,1,92.0
公寓,WTA00985,紫星里,臺北市內湖區成功路四段61巷19弄1號,1,84.0
公寓,WTA00986,紫星里,臺北市內湖區成功路四段61巷19弄2號,1,88.0
公寓,WTA00987,紫星里,臺北市內湖區成功路四段61巷19弄5號,1,58.0
公寓,WTA00989,紫星里,臺北市內湖區成功路四段61巷25弄1號,1,78.0
公寓,WTA00990,紫星里,臺北市內湖區成功路四段61巷25弄2號,1,58.0
公寓,WTA00991,紫星里,臺北市內湖區成功路四段61巷25弄4號,1,956.0
公寓,WTA00992,紫星里,臺北市內湖區成功路四段61巷25弄5號,1,50.0
公寓,WTA00995,紫星里,臺北市內湖區成功路四段61巷35弄1號,1,461.0
公寓,WTA00996,紫星里,臺北市內湖區成功路四段61巷43弄1號,1,441.0
公寓,WTA01000,紫星里,臺北市內湖區成功路四段61巷9弄2號,1,112.0
公寓,WTA01161,紫星里,臺北市內湖區星雲街25號,1,820.0
公寓,WTA01163,紫星里,臺北市內湖區星雲街47號,1,160.0
公寓,WTA01165,紫星里,臺北市內湖區星雲街74號,1,401.0
公寓,WTA01170,紫星里,臺北市內湖區星雲街33巷16號,1,153.0
公寓,WTA01171,紫星里,臺北市內湖區星雲街33巷25弄1號,2,1324.0
公寓,WTA01172,紫星里,臺北市內湖區星雲街68巷14號,1,172.0
公寓,WTA02623,紫星里,臺北市內湖區星雲街51號,1,174.0
公寓,WTA01159,紫星里,臺北市內湖區星雲街18號,1,210.0
公寓,WTA01162,紫星里,臺北市內湖區星雲街4號,1,856.0
大樓,WTA01167,紫星里,臺北市內湖區星雲街15巷18弄3號,2,1218.0
大樓,WTA01752,紫星里,臺北市內湖區星雲街15巷6號,1,512.0
大樓,WTA01919,紫星里,臺北市內湖區星雲街36號,2,2622.0
大樓,WTA02566,紫星里,臺北市內湖區星雲街16巷63號,3,1745.0
大樓,WTA01177,紫雲里,臺北市內湖區康寧路一段136號,1,556.0
公寓,WTA01178,紫雲里,臺北市內湖區康寧路一段139號,1,46.0
公寓,WTA01179,紫雲里,臺北市內湖區康寧路一段141號,1,84.0
公寓,WTA01180,紫雲里,臺北市內湖區康寧路一段145號,1,125.0
公寓,WTA01181,紫雲里,臺北市內湖區康寧路一段153號,1,29.0
公寓,WTA01182,紫雲里,臺北市內湖區康寧路一段157號,2,241.0
公寓,WTA01183,紫雲里,臺北市內湖區康寧路一段160號,1,190.0
公寓,WTA01184,紫雲里,臺北市內湖區康寧路一段179號,1,28.0
公寓,WTA01186,紫雲里,臺北市內湖區康寧路一段194號,1,329.0
公寓,WTA01213,紫雲里,臺北市內湖區康寧路一段164巷2號,1,58.0
公寓,WTA01214,紫雲里,臺北市內湖區星雲街134號,1,145.0
公寓,WTA01215,紫雲里,臺北市內湖區星雲街140號,1,496.0
大樓,WTA01810,紫雲里,臺北市內湖區星雲街126-132號,2,1069.0
大樓,WTA01833,紫雲里,臺北市內湖區康寧路一段161號,2,7652.0
大樓,WTA01836,紫雲里,臺北市內湖區康寧路一段173巷1號,1,284.0
大樓,WTA01859,紫雲里,臺北市內湖區康寧路一段173巷5號,1,868.0
大樓,WTA02702,紫雲里,臺北市內湖區星雲街106號,2,453.0
公寓,WTA01206,紫雲里,臺北市內湖區康寧路一段156巷10弄2號,1,128.0
公寓,WTA01211,紫雲里,臺北市內湖區康寧路一段156巷7弄1號,1,141.0
公寓,WTA01212,紫雲里,臺北市內湖區康寧路一段156巷7弄2號,1,412.0
公寓,WTA01223,紫雲里,臺北市內湖區康寧路一段214巷7-1號,1,574.0
大樓,WTA02103,紫雲里,臺北市內湖區康寧路一段154號,3,1928.0
公寓,WTA01189,紫雲里,臺北市內湖區康寧路一段222號,1,166.0
公寓,WTA01191,紫雲里,臺北市內湖區康寧路一段238號,1,82.0
大樓,WTA01193,紫雲里,臺北市內湖區康寧路一段282號,2,600.0
公寓,WTA01194,紫雲里,臺北市內湖區康寧路一段284號,1,118.0
公寓,WTA01219,紫雲里,臺北市內湖區康寧路一段214巷18號,1,348.0
公寓,WTA01220,紫雲里,臺北市內湖區康寧路一段214巷2號,1,124.0
公寓,WTA01222,紫雲里,臺北市內湖區康寧路一段214巷6號,1,292.0
公寓,WTA01224,紫雲里,臺北市內湖區康寧路一段218巷2弄1號,1,377.0
大樓,WTA01934,紫雲里,臺北市內湖區金湖路179號,1,710.0
大樓,WTA02155,紫雲里,臺北市內湖區康寧路一段261號,1,6420.0
大樓,WTA02427,紫雲里,臺北市內湖區金湖路181號,1,132.0
大樓,WTA02428,紫雲里,臺北市內湖區金湖路175號,1,118.0
大樓,WTA02561,紫雲里,臺北市內湖區金湖路155巷18號,1,130.0
公寓,WTA01185,紫雲里,臺北市內湖區康寧路一段183號,1,325.0
公寓,WTA01187,紫雲里,臺北市內湖區康寧路一段197號,1,325.0
大樓,WTA01192,紫雲里,臺北市內湖區康寧路一段251號,1,2265.0
公寓,WTA01216,紫雲里,臺北市內湖區康寧路一段195巷5號,1,1434.0
公寓,WTA01217,紫雲里,臺北市內湖區康寧路一段195巷3弄16號,1,2000.0
大樓,WTA02521,紫雲里,臺北市內湖區康寧路一段195巷3弄17號,1,136.0
大樓,WTA02580,紫雲里,臺北市內湖區星雲街210巷26號,1,338.0
公寓,WTA01627,港都里,臺北市內湖區麗山街340號,1,1992.0
公寓,WTA01628,港都里,臺北市內湖區麗山街340號,1,3730.0
公寓,WTA01676,港都里,臺北市內湖區麗山街348巷20號,1,1692.0
大樓,WTA02462,港都里,臺北市內湖區內湖路一段659號,2,4202.0
公寓,WTA00133,港都里,臺北市內湖區內湖路一段693號,1,101.0
公寓,WTA00280,港都里,臺北市內湖區內湖路一段629巷101弄13號,1,2053.0
公寓,WTA00281,港都里,臺北市內湖區內湖路一段629巷101弄2號,1,274.0
公寓,WTA00282,港都里,臺北市內湖區內湖路一段629巷101弄5號,1,318.0
公寓,WTA00298,港都里,臺北市內湖區港墘路110號,1,653.0
公寓,WTA00300,港都里,臺北市內湖區港墘路80號,1,1289.0
公寓,WTA00301,港都里,臺北市內湖區港墘路100巷3號,1,729.0
公寓,WTA01488,港都里,臺北市內湖區港墘路82巷9號,1,520.0
公寓,WTA01489,港都里,臺北市內湖區港墘路82巷7弄5號,1,338.0
大樓,WTA01977,港都里,臺北市內湖區港墘路82巷7弄18號,1,1196.0
大樓,WTA02258,港都里,臺北市內湖區港墘路82巷16號,2,3484.0
公寓,WTA00283,港都里,臺北市內湖區內湖路一段629巷103弄10號,1,246.0
公寓,WTA00284,港都里,臺北市內湖區內湖路一段629巷103弄2號,1,742.0
公寓,WTA00285,港都里,臺北市內湖區內湖路一段629巷103弄3號,1,370.0
公寓,WTA00286,港都里,臺北市內湖區港華街22號,1,616.0
公寓,WTA01626,港都里,臺北市內湖區麗山街322號,1,3401.0
大樓,WTA02529,港華里,臺北市內湖區港華街97號,1,822.0
公寓,WTA02318,港華里,臺北市內湖區環山路二段53巷5弄11號,1,117.0
公寓,WTA01672,港華里,臺北市內湖區港華街109巷4弄2號,1,40.0
公寓,WTA01670,港華里,臺北市內湖區環山路二段53巷5弄13號,1,348.0
公寓,WTA01669,港華里,臺北市內湖區環山路二段53巷5弄1號,1,614.0
公寓,WTA01651,港華里,臺北市內湖區環山路二段53巷5弄21號,1,301.0
公寓,WTA00243,港華里,臺北市內湖區內湖路一段411巷89弄2號,1,614.0
公寓,WTA00229,港華里,臺北市內湖區內湖路一段411巷81號,1,500.0
公寓,WTA01616,港華里,臺北市內湖區環山路二段109巷6弄17號,1,2172.0
公寓,WTA01617,港華里,臺北市內湖區環山路二段109巷6弄13號,1,3670.0
公寓,WTA01619,港華里,臺北市內湖區環山路二段109巷3弄12號,1,92.0
公寓,WTA01623,港華里,臺北市內湖區港華街85巷29號,1,3153.0
公寓,WTA01624,港華里,臺北市內湖區港華街107巷18號,1,96.0
公寓,WTA01647,港華里,臺北市內湖區港華街85巷7號,1,332.0
公寓,WTA01648,港華里,臺北市內湖區港華街51巷8弄7號,1,382.0
公寓,WTA01649,港華里,臺北市內湖區港華街85巷9號,1,524.0
公寓,WTA01656,港華里,臺北市內湖區港華街107巷12號,1,113.0
公寓,WTA01659,港華里,臺北市內湖區港華街81號,1,2994.0
大樓,WTA01901,港華里,臺北市內湖區港華街77巷24號,2,365.0
大樓,WTA02337,港華里,臺北市內湖區港華街51巷8弄16號,1,622.0
大樓,WTA02484,港華里,臺北市內湖區港華街107巷21號,3,996.0
大樓,WTA02485,港華里,臺北市內湖區港華街101號,1,1512.0
大樓,WTA02547,港華里,臺北市內湖區港華街51巷6號,1,97.0
公寓,WTA00288,港華里,臺北市內湖區港華街31號,1,793.0
公寓,WTA00289,港華里,臺北市內湖區港華街43號,1,812.0
公寓,WTA01621,港華里,臺北市內湖區環山路二段109巷6弄20號,1,992.0
公寓,WTA01622,港華里,臺北市內湖區環山路二段109巷3弄1號,1,638.0
大樓,WTA02573,港華里,臺北市內湖區港墘路2號,4,2566.0
公寓,WTA00287,港華里,臺北市內湖區港華街21號,1,594.0
公寓,WTA01477,港華里,臺北市內湖區港墘路14號,1,282.0
大樓,WTA01487,港華里,臺北市內湖區港墘路26巷3號,1,2805.0
公寓,WTA01888,港華里,臺北市內湖區港華街25號,1,602.0
公寓,WTA01645,港華里,臺北市內湖區環山路二段101號,1,1154.0
公寓,WTA01646,港華里,臺北市內湖區環山路二段141號,1,594.0
公寓,WTA01655,港華里,臺北市內湖區港華街107巷11號,1,153.0
公寓,WTA01657,港華里,臺北市內湖區港華街107巷5號,1,109.0
公寓,WTA01666,港華里,臺北市內湖區港華街109巷1號,1,125.0
公寓,WTA01667,港華里,臺北市內湖區港華街109巷6號,1,189.0
公寓,WTA01668,港華里,臺北市內湖區港華街109巷9號,1,230.0
公寓,WTA01671,港華里,臺北市內湖區環山路二段53巷5弄6號,1,157.0
公寓,WTA01733,港華里,臺北市內湖區環山路二段133號,1,1129.0
公寓,WTA02233,港華里,臺北市內湖區環山路二段53巷6弄13號,1,254.0
大樓,WTA02338,港華里,臺北市內湖區港華街111號,1,1854.0
公寓,WTA02373,港華里,臺北市內湖區環山路二段139號,1,174.0
公寓,WTA00225,港華里,臺北市內湖區環山路二段8號,1,414.0
公寓,WTA00233,港華里,臺北市內湖區環山路二段26巷1號,1,510.0
公寓,WTA00234,港華里,臺北市內湖區環山路二段26巷2號,1,298.0
公寓,WTA00235,港華里,臺北市內湖區環山路二段41-43號,1,461.0
公寓,WTA01652,港華里,臺北市內湖區環山路二段37-43號,1,185.0
公寓,WTA02213,港華里,臺北市內湖區環山路二段29巷1號,1,110.0
大樓,WTA02214,港華里,臺北市內湖區環山路二段77巷6號,1,830.0
公寓,WTA00134,港富里,臺北市內湖區內湖路一段717號,1,2404.0
公寓,WTA00317,港富里,臺北市內湖區內湖路一段737巷19弄2號,1,374.0
公寓,WTA00318,港富里,臺北市內湖區內湖路一段737巷19弄6號,1,694.0
公寓,WTA00323,港富里,臺北市內湖區內湖路一段737巷8弄1號,1,2288.0
公寓,WTA02499,港富里,臺北市內湖區內湖路一段699號,1,1922.0
大樓,WTA00137,港富里,臺北市內湖區內湖路一段739號,1,1325.0
公寓,WTA00302,港富里,臺北市內湖區港墘路95巷1號,1,1552.0
大樓,WTA00312,港富里,臺北市內湖區內湖路一段737巷35號,1,530.0
