類別,電腦編號,村里別,地址,地下樓層數,可容納人數,備註
公寓,FMA00082,中央里,新竹市北區中央里中山路121號,1.0,"345 ",
公寓,FMA00083,中央里,新竹市北區中央里西門街16號,1.0,"52 ",
公寓,FMA00084,中央里,新竹市北區中央里西安街31巷5號,1.0,"18 ",
公寓,FMA00085,中央里,新竹市北區中央里西門街46號,1.0,"22 ",
公寓,FMA00086,中央里,新竹市北區中央里西門街18號,1.0,"733 ",
公寓,FMA00087,中央里,新竹市北區中央里西門街148號,1.0,"29 ",
公寓,FMA00088,中央里,新竹市北區中央里西大路430號,1.0,"20 ",
公寓,FMA00268,中央里,新竹市北區中央里西安街31巷13號,1.0,"81 ",
公寓,FMA00269,中央里,新竹市北區中央里西大路408號,1.0,"21 ",
公寓,FMA00270,中央里,新竹市北區中央里西大路432號,1.0,"32 ",
公寓,FMA00271,中央里,新竹市北區中央里西大路434號,1.0,"26 ",
公寓,FMA00274,中央里,新竹市北區中央里西安街40號,1.0,"18 ",
公寓,FMA00275,中央里,新竹市北區中央里中山路121號,1.0,"37 ",
公寓,FMA00276,中央里,新竹市北區中央里西門街16號,1.0,"345 ",
公寓,FMA00277,中央里,新竹市北區中央里西安街31巷5號,1.0,"52 ",
公寓,FMA00867,中央里,新竹市北區中央里10鄰中山路119號,1.0,"576 ",
大樓,FMA00814,中雅里,新竹市北區舊社里湳雅街238號,1.0,"35849 ",
大樓,FMA00803,中寮里,新竹市北區中寮里天府路一段461號,2.0,3000,
大樓,FMA00875,中寮里,新竹市北區中寮里4鄰延平路三段396號,2.0,1654,
飯店,FMA00454,中興里,新竹市北區中興里北門街69號,1.0,"24 ",
公寓,FMA00485,中興里,新竹市北區中興里北門街72號,1.0,"10 ",
公寓,FMA00486,中興里,新竹市北區中興里北門街102號,1.0,"18 ",
公寓,FMA00487,中興里,新竹市北區中興里北門街113號,1.0,"21 ",
公寓,FMA00488,中興里,新竹市北區中興里北門街134號,1.0,"10 ",
公寓,FMA00496,中興里,新竹市北區中興里大同路175-77號,1.0,"17 ",
公寓,FMA00508,中興里,新竹市北區中興里北門街124號,1.0,"662 ",
公寓,FMA00517,中興里,新竹市北區中興里北門街21號,1.0,"9 ",
公寓,FMA00540,中興里,新竹市北區中興里長安街76號,1.0,"76 ",
公寓,FMA00544,中興里,新竹市北區中興里中山路40巷25號,1.0,"133 ",
公寓,FMA00546,中興里,新竹市北區中興里北門街70號,1.0,"33 ",
公寓,FMA00547,中興里,新竹市北區中興里長安街26號,1.0,"101 ",
新光商業銀行,FMA00616,中興里,新竹市北區中興里中山路84號,1.0,"558 ",
公寓,FMA00618,中興里,新竹市北區中興里英明街36號,1.0,"244 ",
公寓,FMA00621,中興里,新竹市北區中興里中山路40巷25號,1.0,"2351 ",
公寓,FMA00622,中興里,新竹市北區中興里北門街40巷31號,1.0,"149 ",
公寓,FMA00626,中興里,新竹市北區中興里長安街24-29號,1.0,"232 ",
公寓,FMA00680,中興里,新竹市北區中興里北門街43號,1.0,"28 ",
公寓,FMA00681,中興里,新竹市北區中興里北門街41號,1.0,"28 ",
大樓,FMA00687,中興里,新竹市北區中興里中山路40巷33號,1.0,"29 ",
卡爾登飯店,FMA00705,中興里,新竹市北區中興里北大路225號,2.0,"1249 ",
大樓,FMA00771,中興里,新竹市北區中興里中山路40巷53號,1.0,"426 ",
公寓,FMA00777,中興里,新竹市北區中興里長安街99號,1.0,"162 ",
公寓,FMA00882,中興里,新竹市北區中興里北門街132號,2.0,"4518 ",
公寓,FMA00039,仁德里,新竹市北區仁德里世界街238號,1.0,"37 ",
公寓,FMA00040,仁德里,新竹市北區仁德里長安街81號,1.0,"88 ",
公寓,FMA00041,仁德里,新竹市北區仁德里長安街93號,1.0,"117 ",
大樓,FMA00042,仁德里,新竹市北區仁德里仁德街50號,1.0,"162 ",
大樓,FMA00043,仁德里,新竹市北區仁德里仁德街52號,1.0,"188 ",
公寓,FMA00044,仁德里,新竹市北區仁德里長安街87之3號,1.0,"84 ",
公寓,FMA00045,仁德里,新竹市北區仁德里世界街186巷4號,1.0,"21 ",
公寓,FMA00046,仁德里,新竹市北區仁德里北大路255號,1.0,"48 ",
公寓,FMA00047,仁德里,新竹市北區仁德里北大路556號,1.0,"24 ",
公寓,FMA00048,仁德里,新竹市北區仁德里北大路253號,1.0,"20 ",
公寓,FMA00049,仁德里,新竹市北區仁德里北大路299號,1.0,"9 ",
公寓,FMA00050,仁德里,新竹市北區仁德里北大路251號,1.0,"182 ",
公寓,FMA00051,仁德里,新竹市北區仁德里北大路239號,1.0,"80 ",
大樓,FMA00052,仁德里,新竹市北區仁德里長安街41號,1.0,"50 ",
公寓,FMA00053,仁德里,新竹市北區仁德里長安街83號,1.0,"20 ",
公寓,FMA00054,仁德里,新竹市北區仁德里北大路239巷17號,1.0,"162 ",
公寓,FMA00055,仁德里,新竹市北區仁德里長安街99號,1.0,"24 ",
公寓,FMA00056,仁德里,新竹市北區仁德里北大路237號,1.0,"1377 ",
公寓,FMA00057,仁德里,新竹市北區仁德里北大路307號,1.0,"33 ",
公寓,FMA00273,文雅里,新竹市北區文雅里城北街107號,1.0,"41 ",
大樓,FMA00453,文雅里,新竹市北區文雅里竹光路124巷49弄14號,1.0,"116 ",
公寓,FMA00455,文雅里,新竹市北區文雅里竹光路69號,1.0,"28 ",
公寓,FMA00456,文雅里,新竹市北區文雅里竹光路67號,1.0,"28 ",
公寓,FMA00458,文雅里,新竹市北區文雅里竹光路75號,1.0,"28 ",
公寓,FMA00460,文雅里,新竹市北區文雅里竹光路42號,1.0,"34 ",
公寓,FMA00478,文雅里,新竹市北區文雅里中正路333號,1.0,"34 ",
公寓,FMA00582,文雅里,新竹市北區文雅里中正路337號,1.0,"149 ",
公寓,FMA00592,文雅里,新竹市北區文雅里城北街97號,1.0,"48 ",
公寓,FMA00593,文雅里,新竹市北區文雅里竹光路33號,1.0,"34 ",
公寓,FMA00595,文雅里,新竹市北區文雅里竹光路35巷8號,1.0,"110 ",
大樓,FMA00598,文雅里,新竹市北區文雅里竹光路78巷7弄16號,1.0,"293 ",
大樓,FMA00602,文雅里,新竹市北區文雅里竹光路78巷7弄23號,1.0,"878 ",
公寓,FMA00603,文雅里,新竹市北區文雅里竹光路33-1號,1.0,"52 ",
公寓,FMA00608,文雅里,新竹市北區民富里西大路643巷19-21號,1.0,"88 ",
公寓,FMA00611,文雅里,新竹市北區文雅里中正路319號,1.0,"17 ",
公寓,FMA00614,文雅里,新竹市北區文雅里城北街109號,1.0,"41 ",
公寓,FMA00617,文雅里,新竹市北區文雅里城北街111號,1.0,"45 ",
大樓,FMA00620,文雅里,新竹市北區文雅里中正路313號,1.0,"354 ",
公寓,FMA00624,文雅里,新竹市北區文雅里竹光路25巷13號,1.0,"38 ",
公寓,FMA00640,文雅里,新竹市北區文雅里竹光路25巷13號,1.0,"38 ",
公寓,FMA00643,文雅里,新竹市北區文雅里城北街137巷6弄60-62號,1.0,"80 ",
公寓,FMA00663,文雅里,新竹市北區文雅里竹光路40號,1.0,"52 ",
公寓,FMA00678,文雅里,新竹市北區文雅里城北街113號,1.0,"33 ",
公寓,FMA00688,文雅里,新竹市北區文雅里竹光路102號,1.0,"52 ",
大樓,FMA00704,文雅里,新竹市北區文雅里竹光路54巷34-46號,1.0,"1138 ",
公寓,FMA00706,文雅里,新竹市北區文雅里中正路321號,1.0,"185 ",
大樓,FMA00710,文雅里,新竹市北區文雅里竹光路33-1號,1.0,"253 ",
大樓,FMA00713,文雅里,新竹市北區文雅里竹光路35巷2號,1.0,"2570 ",
公寓,FMA00747,文雅里,新竹市北區文雅里竹光路110號,1.0,"154 ",
大樓,FMA00854,文雅里,新竹市北區文雅里竹光路95巷21弄8號,2.0,"2351 ",
大樓,FMA00864,文雅里,新竹市北區文雅里竹光路77號,2.0,"2746 ",
大樓,FMA00443,水田里,新竹市北區水田里北大路150號,1.0,"386 ",
公寓,FMA00449,水田里,新竹市北區水田里經國路2段72號,1.0,"1030 ",
公寓,FMA00457,水田里,新竹市北區水田里經國路2段3號,1.0,"269 ",
公寓,FMA00459,水田里,新竹市北區水田里水田街86.88號,1.0,"217 ",
公寓,FMA00476,水田里,新竹市北區水田里中正路156號,1.0,"33 ",
公寓,FMA00477,水田里,新竹市北區水田里中正路156號,1.0,"33 ",
公寓,FMA00479,水田里,新竹市北區水田里經國路2段43號,1.0,"28 ",
文化局,FMA00481,水田里,新竹市北區水田里東大路2段15巷1號,1.0,29,
公寓,FMA00484,水田里,新竹市北區水田里中正路240號,1.0,"348 ",
北門國小,FMA00493,水田里,新竹市北區水田里水田街33號,1.0,892,
遠東商業銀行,FMA00514,水田里,新竹市北區水田里經國路二段106號,1.0,"638 ",
公寓,FMA00539,水田里,新竹市北區水田里水田街32號,1.0,"25 ",
公寓,FMA00548,水田里,新竹市北區水田里中正路404號,1.0,"33 ",
陳吳坤診所,FMA00551,水田里,新竹市北區水田里經國路2段16號,1.0,"445 ",
公寓,FMA00560,水田里,新竹市北區水田里經國路2段47-57號,1.0,"229 ",
公寓,FMA00563,水田里,新竹市北區水田里經國路2段350巷7弄7-9號,1.0,"93 ",
公寓,FMA00564,水田里,新竹市北區水田里中正路180巷6號,1.0,"204 ",
公寓,FMA00569,水田里,新竹市北區水田里經國路2段61號,1.0,"78 ",
公寓,FMA00570,水田里,新竹市北區水田里經國路2段59號,1.0,"86 ",
大樓,FMA00630,水田里,新竹市北區水田里水田街20號,1.0,"221 ",
大樓,FMA00633,水田里,新竹市北區水田里水田街33號,1.0,"696 ",
公寓,FMA00666,水田里,新竹市北區水田里中正路358號,1.0,"21 ",
公寓,FMA00691,水田里,新竹市北區水田里中正路270-280號,1.0,"313 ",
公寓,FMA00692,水田里,新竹市北區水田里水田街42號,1.0,"26 ",
公寓,FMA00693,水田里,新竹市北區水田里水田街20號,1.0,"17 ",
公寓,FMA00694,水田里,新竹市北區水田里經國路2段33號,1.0,"52 ",
大樓,FMA00711,水田里,新竹市北區水田里經國路2段62號,1.0,"962 ",
大樓,FMA00720,水田里,新竹市北區水田里經國路2段56號,1.0,"358 ",
大樓,FMA00722,水田里,新竹市北區水田里中正路156號之1,1.0,"620 ",
天主教新竹教區,FMA00724,水田里,新竹市北區水田里中正路160號,1.0,"421 ",
公寓,FMA00730,水田里,新竹市北區水田里東大路2段83號,1.0,"1894 ",
公寓,FMA00731,水田里,新竹市北區水田里東大路2段57號,2.0,"2064 ",
公寓,FMA00732,水田里,新竹市北區水田里北大路168號,1.0,"689 ",
大樓,FMA00736,水田里,新竹市北區水田里經國路2段111號,1.0,"1025 ",
公寓,FMA00773,水田里,新竹市北區水田里中正路296號,2.0,"3958 ",
公寓,FMA00775,水田里,新竹市北區水田里北大路116巷16號,1.0,"2400 ",
公寓,FMA00778,水田里,新竹市北區水田里水田街12號,1.0,"29 ",
大樓,FMA00786,水田里,新竹市北區水田里中正路178號,1.0,"1966 ",
公寓,FMA00862,水田里,新竹市北區水田里北大路156號,1.0,"277 ",
公寓,FMA00866,水田里,新竹市北區水田里北大路166巷57號,1.0,"977 ",
公寓,FMA00869,水田里,新竹市北區水田里中正路198巷15號,1.0,"266 ",
大樓,FMA00909,水田里,新竹市北區水田里北大路166巷64號,3.0,"2339 ",新竹市北區水田里北大路166巷65號
公寓,FMA00448,北門里,新竹市北區北門里中正路225號,1.0,"570 ",
公寓,FMA00449,北門里,新竹市北區北門里中正路257號,1.0,"33 ",
公寓,FMA00482,北門里,新竹市北區北門里北門街137號,1.0,"10 ",
公寓,FMA00495,北門里,新竹市北區北門里中正路175號之6,1.0,"1208 ",
公寓,FMA00501,北門里,新竹市北區北門里中正路295號,1.0,"8 ",
基督教浸信會,FMA00502,北門里,新竹市北區北門里北大路202號,1.0,"29 ",
公寓,FMA00561,北門里,新竹市北區北門里中正路155號,1.0,"16 ",
公寓,FMA00562,北門里,新竹市北區北門里中正路175號之3,1.0,"374 ",
公寓,FMA00565,北門里,新竹市北區北門里中正路167號,1.0,"133 ",
公寓,FMA00573,北門里,新竹市北區北門里北門街244號,1.0,"29 ",
公寓,FMA00639,北門里,新竹市北區北門里經國路二段118號,1.0,"24 ",
公寓,FMA00641,北門里,新竹市北區北門里北門街58號,1.0,"45 ",
公寓,FMA00649,北門里,新竹市北區北門里長和街2號,1.0,"44 ",
誠泰銀行,FMA00658,北門里,新竹市北區北門里北門街172號,1.0,"41 ",
公寓,FMA00684,北門里,新竹市北區北門里北門街195號,1.0,"53 ",
公寓,FMA00768,北門里,新竹市北區北門里中正路169號,1.0,"326 ",
大樓,FMA00849,北門里,新竹市北區北門里中正路245號,1.0,"4984 ",
公寓,FMA00174,台溪里,新竹市北區台溪里中華路三段2號,1.0,"972 ",
公寓,FMA00175,台溪里,新竹市北區台溪里中山路451號,1.0,"2966 ",
公寓,FMA00176,台溪里,新竹市北區台溪里中華路三段42號,1.0,"1442 ",
公寓,FMA00177,台溪里,新竹市北區台溪里中華路三段9號,1.0,"1578 ",
公寓,FMA00178,台溪里,新竹市北區台溪里四維路8號,1.0,"121 ",
公寓,FMA00179,台溪里,新竹市北區台溪里中華路三段228號,1.0,"124 ",
公寓,FMA00180,台溪里,新竹市北區台溪里中華路三段224號,1.0,"66 ",
公寓,FMA00181,台溪里,新竹市北區台溪里中華路三段202號,1.0,"66 ",
公寓,FMA00182,台溪里,新竹市北區台溪里中華路三段196號,1.0,"434 ",
公寓,FMA00183,台溪里,新竹市北區台溪里中華路三段85號,1.0,"417 ",
家華飯店,FMA00184,台溪里,新竹市北區台溪里中華路三段50號,1.0,"13 ",
公寓,FMA00185,台溪里,新竹市北區台溪里中華路三段93號,1.0,"396 ",
公寓,FMA00186,台溪里,新竹市北區台溪里中華路三段2號,1.0,"102 ",
公寓,FMA00187,台溪里,新竹市北區台溪里中華路三段37號,1.0,"24 ",
公寓,FMA00188,台溪里,新竹市北區台溪里中華路三段109號,1.0,"102 ",
公寓,FMA00189,台溪里,新竹市北區台溪里中華路三段66號,1.0,"112 ",
公寓,FMA00190,台溪里,新竹市北區台溪里四維路15號,1.0,"296 ",
公寓,FMA00191,台溪里,新竹市北區台溪里中華路三段101號,1.0,"1194 ",
公寓,FMA00192,台溪里,新竹市北區台溪里中華路三段128號,1.0,"3532 ",
公寓,FMA00782,台溪里,新竹市北區台溪里中華路三段2號,2.0,"2422 ",
公寓,FMA00412,民富里,新竹市北區民富里西大路549號,1.0,"204 ",
民富國小,FMA00426,民富里,新竹市北區民富里西大路561號,1.0,442,
公寓,FMA00450,民富里,新竹市北區民富里西大路553號,1.0,"29 ",
公寓,FMA00451,民富里,新竹市北區民富里西大路549號,1.0,"28 ",
公寓,FMA00452,民富里,新竹市北區民富里西大路547號,1.0,22,
公寓,FMA00462,民富里,新竹市北區民富里經國路2段350巷5弄7-11號,1.0,"86 ",
公寓,FMA00463,民富里,新竹市北區民富里少年街51號,1.0,"202 ",
公寓,FMA00475,民富里,新竹市北區民富里西大路563號,1.0,"30 ",
公寓,FMA00492,民富里,新竹市北區民富里經國路2段420-422號,1.0,"121 ",
民富國小,FMA00497,民富里,新竹市北區民富里西大路561號,1.0,177,
公寓,FMA00500,民富里,新竹市北區民富里經國路2段249號,1.0,"50 ",
大樓,FMA00504,民富里,新竹市北區民富里經國路2段236號,1.0,"346 ",
公寓,FMA00505,民富里,新竹市北區民富里經國路2段266號,1.0,"29 ",
公寓,FMA00506,民富里,新竹市北區民富里少年街29-1號,1.0,"126 ",
公寓,FMA00507,民富里,新竹市北區民富里少年街29號,1.0,"108 ",
大樓,FMA00509,民富里,新竹市北區民富里經國路2段250號,1.0,"1058 ",
民富國小,FMA00511,民富里,新竹市北區民富里西大路561號,1.0,192,
公寓,FMA00512,民富里,新竹市北區民富里經國路2段253號,1.0,"104 ",
公寓,FMA00515,民富里,新竹市北區民富里經國路2段350巷5弄1-5號,1.0,"125 ",
公寓,FMA00519,民富里,新竹市北區民富里少年街23號,1.0,"72 ",
公寓,FMA00521,民富里,新竹市北區民富里西大路599巷1弄13號,1.0,"94 ",
公寓,FMA00524,民富里,新竹市北區民富里少年街19號,3.0,"110 ",
公寓,FMA00526,民富里,新竹市北區民富里經國路2段356號,1.0,"37 ",
公寓,FMA00527,民富里,新竹市北區民富里民富街178巷11弄19號,1.0,"262 ",
大樓,FMA00528,民富里,新竹市北區民富里經國路2段218巷12弄1號,1.0,"590 ",
公寓,FMA00530,民富里,新竹市北區民富里經國路2段391號,1.0,"33 ",
大樓,FMA00534,民富里,新竹市北區民富里民富街177號,1.0,"300 ",
民富國小,FMA00535,民富里,新竹市北區民富里西大路561號,1.0,2477,
公寓,FMA00538,民富里,新竹市北區民富里經國路2段376號,1.0,"136 ",
公寓,FMA00542,民富里,新竹市北區民富里民富街178巷2弄1-5號,1.0,"130 ",
公寓,FMA00545,民富里,新竹市北區民富里經國路2段233號,1.0,"42 ",
公寓,FMA00550,民富里,新竹市北區民富里經國路2段312號,1.0,"57 ",
公寓,FMA00552,民富里,新竹市北區民富里經國路2段420號,1.0,"48 ",
公寓,FMA00554,民富里,新竹市北區民富里經國路2段292號,1.0,"34 ",
公寓,FMA00557,民富里,新竹市北區民富里經國路2段422-428號,1.0,"94 ",
公寓,FMA00567,民富里,新竹市北區民富里經國路2段248巷26弄2-10號,1.0,"465 ",
公寓,FMA00577,民富里,新竹市北區民富里經國路2段261號,1.0,"25 ",
公寓,FMA00580,民富里,新竹市北區民富里經國路2段260-268號,1.0,"80 ",
公寓,FMA00583,民富里,新竹市北區民富里西大路643巷15號,1.0,"29 ",
國民黨黨部,FMA00584,民富里,新竹市北區民富里民富街161號,1.0,"468 ",
公寓,FMA00586,民富里,新竹市北區民富里北大路358號,1.0,"86 ",
公寓,FMA00587,民富里,新竹市北區民富里經國路2段248巷12號,1.0,"57 ",
公寓,FMA00588,民富里,新竹市北區民富里民富街186號,1.0,"28 ",
民富國小,FMA00594,民富里,新竹市北區民富里西大路561號,1.0,"277 ",
公寓,FMA00596,民富里,新竹市北區民富里西大路531-1號,1.0,"37 ",
公寓,FMA00597,民富里,新竹市北區民富里西大路535號,1.0,"37 ",
公寓,FMA00599,民富里,新竹市北區民富里西大路537號,1.0,"37 ",
公寓,FMA00600,民富里,新竹市北區民富里西大路533號,1.0,"37 ",
公寓,FMA00601,民富里,新竹市北區民富里西大路539號,1.0,"37 ",
公寓,FMA00605,民富里,新竹市北區民富里西大路534號,1.0,"66 ",
大樓,FMA00606,民富里,新竹市北區民富里西大路541號,1.0,"66 ",
公寓,FMA00609,民富里,新竹市北區民富里西大路643巷19-21號,1.0,"88 ",
公寓,FMA00610,民富里,新竹市北區民富里民富街164-170號,1.0,"190 ",
公寓,FMA00634,民富里,新竹市北區民富里西大路547號,1.0,"53 ",
公寓,FMA00635,民富里,新竹市北區民富里西大路545號,1.0,"132 ",
公寓,FMA00638,民富里,新竹市北區民富里民富街184號,1.0,"30 ",
公寓,FMA00644,民富里,新竹市北區民富里民富街141號,1.0,"17 ",
公寓,FMA00645,民富里,新竹市北區民富里民富街143-145號,1.0,"89 ",
棒球大旅社,FMA00646,民富里,新竹市北區民富里西大路549號,1.0,"204 ",
公寓,FMA00653,民富里,新竹市北區民富里民富街178巷11弄7號,1.0,"29 ",
公寓,FMA00654,民富里,新竹市北區民富里民富街178巷11弄11號,1.0,"29 ",
公寓,FMA00655,民富里,新竹市北區民富里民富街178巷11弄13號,1.0,"29 ",
公寓,FMA00656,民富里,新竹市北區民富里民富街178巷11弄9號,1.0,"29 ",
公寓,FMA00657,民富里,新竹市北區民富里民富街178巷11弄15號,1.0,"29 ",
公寓,FMA00660,民富里,新竹市北區民富里和平路28巷62號,1.0,"250 ",
公寓,FMA00661,民富里,新竹市北區民富里經國路2段318號,1.0,"37 ",
公寓,FMA00662,民富里,新竹市北區民富里少年街13-17號,1.0,"186 ",
公寓,FMA00668,民富里,新竹市北區民富里少年街33號,1.0,"70 ",
公寓,FMA00672,民富里,新竹市北區民富里少年街25號,1.0,"144 ",
公寓,FMA00673,民富里,新竹市北區民富里和平路60號,1.0,"40 ",
公寓,FMA00676,民富里,新竹市北區民富里少年街31號,1.0,"53 ",
公寓,FMA00683,民富里,新竹市北區民富里少年街27號,1.0,"113 ",
"福岡飯店 ",FMA00685,民富里,新竹市北區民富里少年街47號,2.0,"668 ",
大樓,FMA00700,民富里,新竹市北區民富里經國路2段350巷15號,1.0,"1616 ",
大樓,FMA00701,民富里,新竹市北區民富里少年街43.45號,1.0,"744 ",
大樓,FMA00708,民富里,新竹市北區民富里西大路593號,1.0,"281 ",
公寓,FMA00714,民富里,新竹市北區民富里和平路28巷76號,1.0,"130 ",
公寓,FMA00723,民富里,新竹市北區民富里經國路2段216號,1.0,"389 ",
公寓,FMA00727,民富里,新竹市北區民富里少年街39號,1.0,"300 ",
民富國小,FMA00728,民富里,新竹市北區民富里西大路561號,1.0,"1321 ",
公寓,FMA00733,民富里,新竹市北區民富里北大路346號,1.0,"752 ",
公寓,FMA00739,民富里,新竹市北區民富里民富街188號,1.0,"224 ",
大樓,FMA00740,民富里,新竹市北區民富里北大路338-340號,3.0,"1728 ",
大樓,FMA00779,民富里,新竹市北區民富里經國路2段266號,1.0,"1058 ",
大樓,FMA00796,民富里,新竹市北區民富里經國路2段263號,1.0,"317 ",
大樓,FMA00841,民富里,新竹市北區民富里9鄰經國路二段218巷16號,2.0,"2222 ",
大樓,FMA00844,民富里,新竹市北區民富里國光街23號,2.0,"3492 ",
民富國小,FMA00891,民富里,新竹市北區民富里西大路561號,1.0,"1321 ",
公寓,FMA00089,石坊里,新竹市北區石坊里石坊街2號,1.0,"56 ",
公寓,FMA00090,石坊里,新竹市北區石坊里西門街52號,1.0,"18 ",
公寓,FMA00091,石坊里,新竹市北區石坊里西大路409號,1.0,"30 ",
公寓,FMA00092,石坊里,新竹市北區石坊里石坊街17號,1.0,"28 ",
公寓,FMA00093,石坊里,新竹市北區石坊里西門街64巷1號,1.0,"20 ",
公寓,FMA00094,石坊里,新竹市北區石坊里西門街86號,1.0,"25 ",
公寓,FMA00095,石坊里,新竹市北區石坊里勝利路300號,1.0,"24 ",
公寓,FMA00096,石坊里,新竹市北區石坊里西門街82號,1.0,"26 ",
公寓,FMA00097,石坊里,新竹市北區石坊里西門街84號,1.0,"42 ",
公寓,FMA00098,石坊里,新竹市北區石坊里西大路369號,1.0,"34 ",
公寓,FMA00099,石坊里,新竹市北區石坊里西門街68號,1.0,"482 ",
公寓,FMA00100,石坊里,新竹市北區石坊里中山路163號,1.0,"810 ",
公寓,FMA00101,石坊里,新竹市北區石坊里中山路153號,1.0,"134 ",
公寓,FMA00289,石坊里,新竹市北區石坊里西門街82號,1.0,"24 ",
公寓,FMA00289,石坊里,新竹市北區石坊里西門街82號,1.0,"24 ",
公寓,FMA00852,石坊里,新竹市北區石坊里和福街112號 ,1.0,"112 ",
大樓,FMA00329,光田里,新竹市北區光田里東大路2段334號,1.0,"210 ",
大樓,FMA00330,光田里,新竹市北區光田里水田街150巷18弄43號,1.0,"46 ",
大樓,FMA00331,光田里,新竹市北區光田里水田街172號,1.0,"40 ",
大樓,FMA00332,光田里,新竹市北區光田里水田街150巷8弄2號,2.0,"110 ",
大樓,FMA00336,光田里,新竹市北區光田里東大路2段241弄1號,1.0,"44 ",
公寓,FMA00339,光田里,新竹市北區光田里東大路2段243號,1.0,"24 ",
大樓,FMA00345,光田里,新竹市北區光田里東大路2段261號,1.0,"622 ",
大樓,FMA00349,光田里,新竹市北區光田里東大路2段333號,1.0,"88 ",
公寓,FMA00373,光田里,新竹市北區光田里經國路1段824號,1.0,"278 ",
公寓,FMA00374,光田里,新竹市北區光田里水田街220號,1.0,"70 ",
大樓,FMA00375,光田里,新竹市北區光田里水田街216號,1.0,"124 ",
大樓,FMA00376,光田里,新竹市北區光田里水田街198號,2.0,"156 ",
公寓,FMA00377,光田里,新竹市北區光田里水田街218號,1.0,"124 ",
