類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,CRA00223,金華里,臺南市南區金華里23鄰新孝路148巷73號,"22.979661,120.186272",1.0,77.0,第六分局,
一般住宅,CRA00224,金華里,臺南市南區金華里30鄰新孝路148巷100號,"22.980191,120.186760",1.0,77.0,第六分局,
一般住宅,CRA00225,金華里,臺南市南區金華里24鄰新孝路172巷60號,"22.97925,120.185722",1.0,77.0,第六分局,
一般住宅,CRA00226,金華里,臺南市南區金華里24鄰新孝路148巷3號,"22.978154,120.185721",1.0,77.0,第六分局,
一般住宅,CRA00227,金華里,臺南市南區金華里30鄰新孝路148巷72號,"22.979603,120.186552",1.0,75.0,第六分局,
一般住宅,CRA00228,金華里,臺南市南區金華里29鄰新孝路126巷88號,"22.979652,120.187355",1.0,66.0,第六分局,
一般住宅,CRA00229,金華里,臺南市南區金華里30鄰新孝路148巷66號,"22.979472,120.186515",1.0,75.0,第六分局,
一般住宅,CRA00230,金華里,臺南市南區金華里30鄰新孝路148巷68號,"22.979512,120.18652",1.0,75.0,第六分局,
一般住宅,CRA00231,金華里,臺南市南區金華里30鄰新孝路148巷70號,"22.979541,120.186539",1.0,75.0,第六分局,
一般住宅,CRA00232,金華里,臺南市南區金華里30鄰新孝路148巷82號,"22.979838,120.186646",1.0,75.0,第六分局,
一般住宅,CRA00233,金華里,臺南市南區金華里30鄰新孝路148巷86號,"22.979904,120.186671",1.0,77.0,第六分局,
一般住宅,CRA00234,金華里,臺南市南區金華里30鄰新孝路148巷90號,"22.979979,120.186705",1.0,68.0,第六分局,
一般住宅,CRA00235,金華里,臺南市南區金華里30鄰新孝路148巷96號,"22.980122,120.186741",1.0,68.0,第六分局,
一般住宅,CRA00236,金華里,臺南市南區金華里30鄰新孝路148巷64號,"22.979431,120.186499",1.0,75.0,第六分局,
一般住宅,CRA00237,金華里,臺南市南區金華里29鄰新孝路126巷62號,"22.979227,120.187017",1.0,68.0,第六分局,
一般住宅,CRA00238,金華里,臺南市南區金華里20鄰尊南街253號,"22.980737,120.188463",1.0,331.0,第六分局,
一般住宅,CRA00239,金華里,臺南市南區金華里19鄰惠南街86號,"22.980101,120.188165",1.0,57.0,第六分局,
一般住宅,CRA00240,金華里,臺南市南區金華里25鄰惠南街93號,"22.980072,120.187904",1.0,44.0,第六分局,
一般住宅,CRA00241,金華里,臺南市南區金華里25鄰惠南街109巷20號,"22.980466,120.187202",1.0,180.0,第六分局,
一般住宅,CRA00242,金華里,臺南市南區金華里18鄰惠南街84巷10號,"22.979873,120.188458",1.0,270.0,第六分局,
一般住宅,CRA00243,金華里,臺南市南區金華里18鄰尊南街223號,"22.979908,120.188861",1.0,181.0,第六分局,
一般住宅,CRA00244,金華里,臺南市南區金華里21鄰賢南街63號,"22.980847,120.188123",1.0,177.0,第六分局,
供公眾使用,CRA00245,金華里,臺南市南區金華里11鄰慶南街201號,"22.980910,120.190399",1.0,1110.0,第六分局,
一般住宅,CRA00246,國宅里,臺南市南區國宅里1鄰新興路386號,"22.975213,120.189003",1.0,24.0,第六分局,
一般住宅,CRA00247,國宅里,臺南市南區國宅里1鄰新興路388號,"22.975213,120.188959",1.0,72.0,第六分局,
一般住宅,CRA00248,國宅里,臺南市南區國宅里1鄰新興路366號之3,"22.975262,120.189451",1.0,28.0,第六分局,
一般住宅,CRA00249,國宅里,臺南市南區國宅里1鄰新興路386號,"22.975213,120.189003",1.0,72.0,第六分局,
一般住宅,CRA00250,國宅里,臺南市南區國宅里1鄰新興路384號,"22.975211,120.189046",1.0,72.0,第六分局,
一般住宅,CRA00251,國宅里,臺南市南區國宅里15鄰新興路480號,"22.974996,120.187105",1.0,28.0,第六分局,
一般住宅,CRA00252,國宅里,臺南市南區國宅里15鄰新興路482號,"22.974996,120.187047",1.0,28.0,第六分局,
一般住宅,CRA00253,國宅里,臺南市南區國宅里15鄰新興路484號,"22.974993,120.186997",1.0,28.0,第六分局,
一般住宅,CRA00254,國宅里,臺南市南區國宅里15鄰新興路486號,"22.974992,120.186943",1.0,28.0,第六分局,
一般住宅,CRA00255,國宅里,臺南市南區國宅里16鄰新興路418巷27號,"22.976281,120.187513",1.0,32.0,第六分局,
一般住宅,CRA00256,國宅里,臺南市南區國宅里16鄰新興路418巷25號,"22.976236,120.187521",1.0,28.0,第六分局,
一般住宅,CRA00257,國宅里,臺南市南區國宅里15鄰新興路418巷1弄1號,"22.975408,120.187456",1.0,32.0,第六分局,
一般住宅,CRA00258,國宅里,臺南市南區國宅里15鄰新興路418巷1弄5號,"22.975415,120.187376",1.0,36.0,第六分局,
一般住宅,CRA00259,國宅里,臺南市南區國宅里15鄰新興路418巷1弄3號,"22.975413,120.187406",1.0,28.0,第六分局,
一般住宅,CRA00260,國宅里,臺南市南區國宅里16鄰新興路418巷21號,"22.976158,120.187528",1.0,193.0,第六分局,
一般住宅,CRA00261,國宅里,臺南市南區國宅里16鄰新興路418巷19號,"22.976125,120.187528",1.0,193.0,第六分局,
一般住宅,CRA00262,國宅里,臺南市南區國宅里16鄰新興路418巷17弄2號,"22.976147,120.187381",1.0,191.0,第六分局,
一般住宅,CRA00263,國宅里,臺南市南區國宅里16鄰新興路418巷17弄4號,"22.976151,120.187327",1.0,191.0,第六分局,
一般住宅,CRA00264,國宅里,臺南市南區國宅里16鄰新興路418巷17弄6號,"22.976156,120.187267",1.0,191.0,第六分局,
一般住宅,CRA00265,國宅里,臺南市南區國宅里16鄰新興路418巷17弄8號,"22.976158,120.187211",1.0,191.0,第六分局,
一般住宅,CRA00266,國宅里,臺南市南區國宅里17鄰新建路3巷36號,"22.976316,120.187206",1.0,32.0,第六分局,
一般住宅,CRA00267,國宅里,臺南市南區國宅里17鄰新建路3巷38號,"22.976319,120.187259",1.0,32.0,第六分局,
一般住宅,CRA00268,文南里,臺南市南區文南里18鄰健康路二段410號,"22.982199,120.186436",1.0,58.0,第六分局,
一般住宅,CRA00269,文南里,臺南市南區文南里18鄰健康路二段408號,"22.982195,120.186475",1.0,58.0,第六分局,
一般住宅,CRA00270,文南里,臺南市南區文南里18鄰健康路二段406號,"22.982192,120.186516",1.0,73.0,第六分局,
一般住宅,CRA00271,文南里,臺南市南區文南里18鄰健康路二段404號,"22.982188,120.186556",1.0,73.0,第六分局,
一般住宅,CRA00272,文南里,臺南市南區文南里18鄰健康路二段402號,"22.982184,120.186599",1.0,73.0,第六分局,
一般住宅,CRA00273,文南里,臺南市南區文南里18鄰健康路二段412號,"22.982202,120.186393",1.0,88.0,第六分局,
一般住宅,CRA00274,文南里,臺南市南區文南里18鄰健康路二段324號,"22.981998,120.188434",1.0,100.0,第六分局,
一般住宅,CRA00275,文南里,臺南市南區文南里6鄰健康路二段499號,"22.982264,120.183649",1.0,1166.0,第六分局,
公有,CRA00276,國宅里,臺南市南區國宅里12鄰新孝路87號,"22.977802,120.187566",1.0,740.0,第六分局,
公有,CRA00277,國宅里,臺南市南區國宅里13鄰金華路二段33巷81號,"22.977074,120.187865",1.0,638.0,第六分局,
一般住宅,CRA00278,新昌里,臺南市南區新昌里9鄰府緯街86號,"22.984079,120.19703",1.0,400.0,第六分局,
一般住宅,CRA00279,新昌里,臺南市南區新昌里12鄰府緯街132號,"22.983975,120.195795",1.0,666.0,第六分局,
一般住宅,CRA00280,新昌里,臺南市南區新昌里8鄰西門路一段529號,"22.983270,120.197401",1.0,71.0,第六分局,
一般住宅,CRA00281,新昌里,臺南市南區新昌里8鄰五妃街350號,"22.982754,120.197121",1.0,40.0,第六分局,
一般住宅,CRA00282,新昌里,臺南市南區新昌里8鄰五妃街386巷10號,"22.983236,120.196085",1.0,30.0,第六分局,
一般住宅,CRA00283,新昌里,臺南市南區新昌里8鄰五妃街354號,"22.982759,120.197027",1.0,22.0,第六分局,
一般住宅,CRA00284,新昌里,臺南市南區新昌里8鄰五妃街356號,"22.982759,120.196977",1.0,22.0,第六分局,
一般住宅,CRA00285,新昌里,臺南市南區新昌里8鄰五妃街358號,"22.982758,120.196929",1.0,22.0,第六分局,
一般住宅,CRA00286,新昌里,臺南市南區新昌里8鄰五妃街360號,"22.982755,120.196879",1.0,22.0,第六分局,
一般住宅,CRA00287,新昌里,臺南市南區新昌里8鄰五妃街366號,"22.982762,120.196738",1.0,22.0,第六分局,
一般住宅,CRA00288,新昌里,臺南市南區新昌里8鄰五妃街364號,"22.982761,120.196786",1.0,22.0,第六分局,
一般住宅,CRA00289,新昌里,臺南市南區新昌里8鄰五妃街362號,"22.982761,120.196827",1.0,22.0,第六分局,
一般住宅,CRA00290,新昌里,臺南市南區新昌里10鄰西門路一段589號,"22.984622,120.197371",1.0,15.0,第六分局,
一般住宅,CRA00291,新昌里,臺南市南區新昌里10鄰西門路一段585號,"22.984542,120.19739",1.0,200.0,第六分局,
一般住宅,CRA00292,新昌里,臺南市南區新昌里10鄰西門路一段583號,"22.984506,120.197394",1.0,44.0,第六分局,
一般住宅,CRA00293,新昌里,臺南市南區新昌里8鄰五妃街386巷5號,"22.98312,120.19604",1.0,55.0,第六分局,
一般住宅,CRA00294,新昌里,臺南市南區新昌里8鄰五妃街386巷21號之1,"22.983525,120.196102",1.0,90.0,第六分局,
一般住宅,CRA00295,新昌里,臺南市南區新昌里8鄰五妃街410號,"22.982790,120.195654",1.0,178.0,第六分局,
一般住宅,CRA00296,新昌里,臺南市南區新昌里8鄰五妃街418號,"22.982803,120.195518",1.0,138.0,第六分局,
一般住宅,CRA00297,新昌里,臺南市南區新昌里10鄰西門路一段557號,"22.983979,120.197408",1.0,88.0,第六分局,
一般住宅,CRA00298,新昌里,臺南市南區新昌里8鄰五妃街386巷19號,"22.983453,120.196089",1.0,78.0,第六分局,
一般住宅,CRA00299,新昌里,臺南市南區新昌里9鄰府緯街87號,"22.983702,120.196682",1.0,171.0,第六分局,
一般住宅,CRA00300,新昌里,臺南市南區新昌里9鄰府緯街107號,"22.983758,120.195916",1.0,121.0,第六分局,
一般住宅,CRA00301,新昌里,臺南市南區新昌里8鄰西門路一段517號,"22.983021,120.197405",1.0,35.0,第六分局,
一般住宅,CRA00302,新昌里,臺南市南區新昌里8鄰西門路一段503號,"22.982728,120.197441",1.0,22.0,第六分局,
一般住宅,CRA00303,新昌里,臺南市南區新昌里8鄰五妃街412號,"22.982785,120.195594",1.0,109.0,第六分局,
一般住宅,CRA00304,新昌里,臺南市南區新昌里10鄰西門路一段571號,"22.984256,120.197373",1.0,60.0,第六分局,
一般住宅,CRA00305,新昌里,臺南市南區新昌里10鄰西門路一段579號,"22.984392,120.197368",1.0,28.0,第六分局,
一般住宅,CRA00306,新昌里,臺南市南區新昌里2鄰大德街177巷15號,"22.985423,120.195594",1.0,29.0,第六分局,
一般住宅,CRA00307,新昌里,臺南市南區新昌里4鄰大德街177巷12號,"22.985166,120.195453",1.0,29.0,第六分局,
一般住宅,CRA00308,新昌里,臺南市南區新昌里2鄰大德街177巷11號,"22.985461,120.195511",1.0,44.0,第六分局,
一般住宅,CRA00309,新昌里,臺南市南區新昌里4鄰大德街177巷4號,"22.985206,120.195296",1.0,29.0,第六分局,
一般住宅,CRA00310,新昌里,臺南市南區新昌里2鄰大德街141巷10號,"22.985723,120.195853",1.0,29.0,第六分局,
一般住宅,CRA00311,新昌里,臺南市南區新昌里4鄰大德街141巷65號,"22.984566,120.195926",1.0,32.0,第六分局,
一般住宅,CRA00312,新昌里,臺南市南區新昌里7鄰府緯街115巷5號,"22.983426,120.195787",1.0,1333.0,第六分局,
一般住宅,CRA00313,新昌里,臺南市南區新昌里3鄰大德街141巷25號,"22.985972,120.196053",1.0,22.0,第六分局,
一般住宅,CRA00315,新昌里,臺南市南區新昌里3鄰西門路一段619號,"22.985491,120.197366",1.0,28.0,第六分局,
一般住宅,CRA00316,新昌里,臺南市南區新昌里3鄰西門路一段629號,"22.985723,120.197336",1.0,128.0,第六分局,
一般住宅,CRA00317,新昌里,臺南市南區新昌里1鄰永華路一段1號,"22.987244,120.197249",1.0,77.0,第六分局,
一般住宅,CRA00318,新昌里,臺南市南區新昌里1鄰永華路一段27號,"22.987272,120.196672",1.0,73.0,第六分局,
一般住宅,CRA00319,新昌里,臺南市南區新昌里1鄰樹林街二段428號,"22.986522,120.196613",2.0,941.0,第六分局,
一般住宅,CRA00320,新興里,臺南市南區新興里5鄰夏林路105號,"22.981857,120.195322",1.0,195.0,第六分局,
一般住宅,CRA00321,新興里,臺南市南區新興里5鄰健康路二段72號,"22.981636,120.195747",1.0,177.0,第六分局,
供公眾使用,CRA00322,新興里,臺南市南區新興里1鄰五妃街413號,"22.982555,120.196661",1.0,85.0,第六分局,
一般住宅,CRA00323,新興里,臺南市南區新興里6鄰健康路二段1號,"22.981259,120.197404",1.0,83.0,第六分局,
一般住宅,CRA00324,新興里,臺南市南區新興里6鄰健康路二段3號,"22.981263,120.197339",1.0,83.0,第六分局,
一般住宅,CRA00325,新興里,臺南市南區新興里5鄰健康路二段92號,"22.981636,120.195314",1.0,73.0,第六分局,
一般住宅,CRA00326,新興里,臺南市南區新興里6鄰健康路二段51號,"22.981300,120.196217",1.0,58.0,第六分局,
一般住宅,CRA00327,新興里,臺南市南區新興里4鄰健康路二段56號,"22.981619,120.196155",1.0,777.0,第六分局,
一般住宅,CRA00328,新興里,臺南市南區新興里2鄰國華街一段27號,"22.982365,120.196306",1.0,117.0,第六分局,
一般住宅,CRA00329,新興里,臺南市南區新興里2鄰國華街一段29號,"22.982406,120.19631",1.0,83.0,第六分局,
公有,CRA00330,新興里,臺南市南區新興里6鄰新興路22號,"22.9795304, 120.1965324",1.0,40.0,第六分局,
一般住宅,CRA00331,新興里,臺南市南區新興里1鄰五妃街395號,"22.982541,120.196986",1.0,117.0,第六分局,
一般住宅,CRA00332,新興里,臺南市南區新興里6鄰西門路一段441巷1號,"22.980884,120.197322",1.0,195.0,第六分局,
一般住宅,CRA00333,新興里,臺南市南區新興里1鄰西門路一段473號,"22.982019,120.197413",1.0,222.0,第六分局,
一般住宅,CRA00334,新興里,臺南市南區新興里1鄰西門路一段471巷4號,"22.982011,120.197291",1.0,117.0,第六分局,
一般住宅,CRA00335,新興里,臺南市南區新興里14鄰新興路192巷5號,"22.977349,120.193397",1.0,32.0,第六分局,
一般住宅,CRA00336,新興里,臺南市南區新興里14鄰新興路158號,"22.977944,120.194564",1.0,445.0,第六分局,
一般住宅,CRA00337,新興里,臺南市南區新興里11鄰新興路226號,"22.976804,120.192944",1.0,61.0,第六分局,
一般住宅,CRA00338,新興里,臺南市南區新興里11鄰新興路292號,"22.97578,120.191494",1.0,55.0,第六分局,
一般住宅,CRA00339,新興里,臺南市南區新興里11鄰新興路268巷4號,"22.976341,120.191813",1.0,31.0,第六分局,
一般住宅,CRA00340,新興里,臺南市南區新興里18鄰三官路175號,"22.977546,120.193386",1.0,64.0,第六分局,
一般住宅,CRA00341,新興里,臺南市南區新興里18鄰三官路173號,"22.977599,120.193385",1.0,64.0,第六分局,
一般住宅,CRA00342,新興里,臺南市南區新興里18鄰三官路171號,"22.977640,120.193396",1.0,64.0,第六分局,
一般住宅,CRA00343,新興里,臺南市南區新興里10鄰三官路191號,"22.977267,120.192981",1.0,64.0,第六分局,
一般住宅,CRA00344,新興里,臺南市南區新興里18鄰三官路163號,"22.977799,120.193467",1.0,46.0,第六分局,
一般住宅,CRA00345,新興里,臺南市南區新興里17鄰三官路101號,"22.978954,120.194003",1.0,46.0,第六分局,
一般住宅,CRA00346,新興里,臺南市南區新興里17鄰三官路89巷22號,"22.978719,120.194301",1.0,27.0,第六分局,
一般住宅,CRA00347,新興里,臺南市南區新興里17鄰三官路89巷5號,"22.979194,120.194318",1.0,27.0,第六分局,
一般住宅,CRA00348,新興里,臺南市南區新興里17鄰三官路89巷32號,"22.978891,120.19461",1.0,32.0,第六分局,
一般住宅,CRA00349,新興里,臺南市南區新興里3鄰三官路107巷8號,"22.978632,120.194157",1.0,32.0,第六分局,
一般住宅,CRA00350,新興里,臺南市南區新興里3鄰三官路107巷6號,"22.978652,120.19412",1.0,27.0,第六分局,
一般住宅,CRA00351,新興里,臺南市南區新興里12鄰夏林路252號,"22.978577,120.194886",1.0,46.0,第六分局,
一般住宅,CRA00352,新興里,臺南市南區新興里12鄰夏林路230號,"22.979101,120.194875",1.0,61.0,第六分局,
一般住宅,CRA00353,新興里,臺南市南區新興里12鄰夏林路254號,"22.978542,120.194804",1.0,55.0,第六分局,
一般住宅,CRA00354,新興里,臺南市南區新興里14鄰新興路192巷3號,"22.977339,120.193494",1.0,32.0,第六分局,
一般住宅,CRA00355,新興里,臺南市南區新興里13鄰夏林路222巷8號,"22.979547,120.194529",1.0,72.0,第六分局,
一般住宅,CRA00356,新興里,臺南市南區新興里15鄰夏林路136號,"22.981300,120.194815",1.0,61.0,第六分局,
一般住宅,CRA00358,廣州里,臺南市南區廣州里15鄰大德街150號,"22.986953,120.195684",1.0,83.0,第六分局,
一般住宅,CRA00359,廣州里,臺南市南區廣州里10鄰福吉一街52號,"22.984559,120.193274",1.0,44.0,第六分局,
一般住宅,CRA00360,廣州里,臺南市南區廣州里7鄰福吉三街3號,"22.982990,120.193814",1.0,36.0,第六分局,
供公眾使用,CRA00361,廣州里,臺南市南區廣州里8鄰福吉五街6號,"22.982202,120.19293",1.0,233.0,第六分局,
一般住宅,CRA00362,廣州里,臺南市南區廣州里10鄰福吉一街48號,"22.984500,120.193319",1.0,66.0,第六分局,
一般住宅,CRA00363,廣州里,臺南市南區廣州里6鄰福吉三街2號,"22.983128,120.193887",1.0,175.0,第六分局,
一般住宅,CRA00364,廣州里,臺南市南區廣州里11鄰福吉三街56號,"22.983982,120.192935",1.0,44.0,第六分局,
一般住宅,CRA00365,廣州里,臺南市南區廣州里13鄰金華路二段360號,"22.984241,120.191857",1.0,88.0,第六分局,
一般住宅,CRA00366,廣州里,臺南市南區廣州里13鄰金華路二段374號,"22.984527,120.191896",1.0,91.0,第六分局,
一般住宅,CRA00367,廣州里,臺南市南區廣州里13鄰福吉三街80巷1號,"22.984535,120.192488",1.0,48.0,第六分局,
一般住宅,CRA00368,廣州里,臺南市南區廣州里10鄰福吉一街58號,"22.984613,120.193129",1.0,88.0,第六分局,
一般住宅,CRA00369,廣州里,臺南市南區廣州里13鄰福吉三街83巷4號,"22.984147,120.192153",1.0,64.0,第六分局,
一般住宅,CRA00370,廣州里,臺南市南區廣州里7鄰福吉三街9號,"22.983059,120.193693",1.0,84.0,第六分局,
一般住宅,CRA00371,廣州里,臺南市南區廣州里11鄰福吉三街77號,"22.984127,120.192432",1.0,83.0,第六分局,
一般住宅,CRA00372,廣州里,臺南市南區廣州里10鄰福吉二街64號,"22.984358,120.193164",1.0,246.0,第六分局,
一般住宅,CRA00373,廣州里,臺南市南區廣州里8鄰福吉五街10號,"22.98226,120.192863",1.0,236.0,第六分局,
一般住宅,CRA00374,廣州里,臺南市南區廣州里5鄰福吉二街44號,"22.98405,120.193495",1.0,162.0,第六分局,
一般住宅,CRA00375,廣州里,臺南市南區廣州里8鄰福吉五街42號,"22.982752,120.192279",1.0,66.0,第六分局,
一般住宅,CRA00376,廣州里,臺南市南區廣州里10鄰福吉二街60號,"22.984311,120.193222",1.0,178.0,第六分局,
一般住宅,CRA00377,廣州里,臺南市南區廣州里8鄰福吉五街12號,"22.982323,120.192809",1.0,117.0,第六分局,
一般住宅,CRA00378,廣州里,臺南市南區廣州里7鄰福吉三街5號,"22.983014,120.193781",1.0,47.0,第六分局,
一般住宅,CRA00379,廣州里,臺南市南區廣州里5鄰福吉二街32號,"22.983913,120.193676",1.0,50.0,第六分局,
一般住宅,CRA00380,廣州里,臺南市南區廣州里9鄰福吉五街5號,"22.981922,120.193009",1.0,73.0,第六分局,
一般住宅,CRA00381,廣州里,臺南市南區廣州里10鄰福吉一街41號,"22.984462,120.19341",1.0,58.0,第六分局,
一般住宅,CRA00382,廣州里,臺南市南區廣州里3鄰夏林路104巷7號,"22.982333,120.194502",1.0,73.0,第六分局,
一般住宅,CRA00383,廣州里,臺南市南區廣州里3鄰夏林路104巷3號,"22.982337,120.194585",1.0,73.0,第六分局,
一般住宅,CRA00384,廣州里,臺南市南區廣州里2鄰夏林路48號,"22.983647,120.194733",1.0,182.0,第六分局,
一般住宅,CRA00385,廣州里,臺南市南區廣州里2鄰夏林路102號,"22.982471,120.194757",1.0,58.0,第六分局,
公有,CRA00386,廣州里,臺南市南區廣州里4鄰夏林路4號,"22.985247,120.194406",1.0,278.0,第六分局,
供公眾使用,CRA00387,廣州里,臺南市南區廣州里4鄰健民街2號,"22.984233,120.194462",1.0,83.0,第六分局,
一般住宅,CRA00388,大成里,臺南市南區大成里3鄰西門路一段300巷50號,"22.977661,120.198375",2.0,2575.0,第六分局,
一般住宅,CRA00389,大成里,臺南市南區大成里7鄰健康路一段333巷32至60號,"22.980437,120.200899",1.0,972.0,第六分局,
一般住宅,CRA00390,大成里,臺南市南區大成里11鄰健康路一段347巷9號,"22.980926,120.200460",1.0,38.0,第六分局,
一般住宅,CRA00391,大成里,臺南市南區大成里11鄰健康路一段371號,"22.981283,120.199794",1.0,33.0,第六分局,
一般住宅,CRA00392,大成里,臺南市南區大成里7鄰健康路一段333巷9號,"22.980224,120.200835",1.0,68.0,第六分局,
一般住宅,CRA00393,大成里,臺南市南區大成里4鄰興昌路65號,"22.976458,120.198674",4.0,1490.0,第六分局,
一般住宅,CRA00394,大成里,臺南市南區大成里4鄰興昌路65號,"22.976458,120.198674",4.0,1490.0,第六分局,
一般住宅,CRA00395,大成里,臺南市南區大成里2鄰興昌路1號,"22.97653,120.200188",3.0,841.0,第六分局,
一般住宅,CRA00396,大成里,臺南市南區大成里3鄰興昌路78號,"22.976918,120.198812",4.0,1443.0,第六分局,
一般住宅,CRA00397,大成里,臺南市南區大成里2鄰興昌路1號,"22.97653,120.200188",3.0,841.0,第六分局,
一般住宅,CRA00398,大成里,臺南市南區大成里2鄰興昌路9巷1號,"22.976186,120.199768",3.0,1158.0,第六分局,
公有,CRA00399,大成里,臺南市南區大成里6鄰西門路一段306號,"22.978611,120.197991",1.0,924.0,第六分局,
一般住宅,CRA00400,大忠里,臺南市南區大忠里18鄰大同路二段640巷28號,"22.968914,120.21384",1.0,177.0,第六分局,
一般住宅,CRA00401,大忠里,臺南市南區大忠里17鄰大同路二段616號,"22.969356,120.2153",1.0,66.0,第六分局,
一般住宅,CRA00402,大忠里,臺南市南區大忠里17鄰大同路二段636號,"22.968896,120.215397",1.0,66.0,第六分局,
一般住宅,CRA00403,大忠里,臺南市南區大忠里18鄰大同路二段638號,"22.96885,120.215405",1.0,66.0,第六分局,
一般住宅,CRA00404,大忠里,臺南市南區大忠里1鄰大同路二段514號,"22.971799,120.21471",1.0,36.0,第六分局,
一般住宅,CRA00405,大忠里,臺南市南區大忠里25鄰國民路210號,"22.968205,120.210881",1.0,57.0,第六分局,
一般住宅,CRA00406,大忠里,臺南市南區大忠里25鄰國民路208號,"22.968178,120.210904",1.0,57.0,第六分局,
一般住宅,CRA00407,大忠里,臺南市南區大忠里25鄰國民路206號,"22.968150,120.210933",1.0,56.0,第六分局,
一般住宅,CRA00408,大忠里,臺南市南區大忠里25鄰國民路202號,"22.968097,120.210988",1.0,57.0,第六分局,
一般住宅,CRA00409,大忠里,臺南市南區大忠里25鄰國民路232號,"22.968540,120.210584",1.0,61.0,第六分局,
一般住宅,CRA00410,大忠里,臺南市南區大忠里10鄰中華南路一段97巷66號,"22.969587,120.21257",1.0,84.0,第六分局,
一般住宅,CRA00411,大忠里,臺南市南區大忠里3鄰公英一街15巷21號,"22.970244,120.214741",1.0,65.0,第六分局,
一般住宅,CRA00412,大忠里,臺南市南區大忠里3鄰公英一街9號,"22.970891,120.21462",1.0,28.0,第六分局,
一般住宅,CRA00413,大忠里,臺南市南區大忠里1鄰中華南路一段18號,"22.972473,120.214215",1.0,33.0,第六分局,
一般住宅,CRA00414,大忠里,臺南市南區大忠里1鄰中華南路一段22號,"22.972438,120.214108",1.0,31.0,第六分局,
一般住宅,CRA00415,大忠里,臺南市南區大忠里13鄰中華南路一段108號,"22.971501,120.21245",1.0,30.0,第六分局,
一般住宅,CRA00416,大忠里,臺南市南區大忠里13鄰中華南路一段110號,"22.971475,120.212414",1.0,33.0,第六分局,
一般住宅,CRA00417,大忠里,臺南市南區大忠里13鄰中華南路一段112號,"22.971444,120.212387",1.0,33.0,第六分局,
一般住宅,CRA00418,大忠里,臺南市南區大忠里13鄰中華南路一段120號,"22.971332,120.212255",1.0,38.0,第六分局,
一般住宅,CRA00419,大忠里,臺南市南區大忠里13鄰中華南路一段124號,"22.971283,120.212185",1.0,27.0,第六分局,
一般住宅,CRA00420,大忠里,臺南市南區大忠里13鄰中華南路一段126號,"22.971257,120.212148",1.0,33.0,第六分局,
一般住宅,CRA00421,大忠里,臺南市南區大忠里13鄰中華南路一段132號,"22.971170,120.212059",1.0,31.0,第六分局,
一般住宅,CRA00422,大忠里,臺南市南區大忠里13鄰中華南路一段134號,"22.971146,120.212031",1.0,33.0,第六分局,
一般住宅,CRA00423,大忠里,臺南市南區大忠里13鄰中華南路一段136號,"22.971126,120.211997",1.0,31.0,第六分局,
一般住宅,CRA00424,大忠里,臺南市南區大忠里13鄰中華南路一段146號,"22.971008,120.211830",1.0,73.0,第六分局,
一般住宅,CRA00425,大忠里,臺南市南區大忠里13鄰中華南路一段150號,"22.970949,120.211768",1.0,62.0,第六分局,
一般住宅,CRA00426,大忠里,臺南市南區大忠里13鄰中華南路一段156號,"22.970863,120.211676",1.0,62.0,第六分局,
一般住宅,CRA00427,大忠里,臺南市南區大忠里13鄰中華南路一段158號,"22.970834,120.211637",1.0,75.0,第六分局,
一般住宅,CRA00428,大忠里,臺南市南區大忠里13鄰中華南路一段174號,"22.970604,120.211367",1.0,33.0,第六分局,
一般住宅,CRA00429,大忠里,臺南市南區大忠里13鄰中華南路一段154號,"22.970894,120.211709",1.0,61.0,第六分局,
一般住宅,CRA00430,大忠里,臺南市南區大忠里13鄰中華南路一段142巷1弄2號,"22.971136,120.211678",1.0,38.0,第六分局,
一般住宅,CRA00431,大忠里,臺南市南區大忠里13鄰中華南路一段142巷1弄4號,"22.971083,120.211609",1.0,38.0,第六分局,
一般住宅,CRA00432,大忠里,臺南市南區大忠里13鄰中華南路一段142巷1弄6號,"22.971022,120.21153",1.0,61.0,第六分局,
一般住宅,CRA00433,大忠里,臺南市南區大忠里13鄰中華南路一段186巷20弄32號,"22.971231,120.211592",1.0,55.0,第六分局,
一般住宅,CRA00434,大忠里,臺南市南區大忠里13鄰中華南路一段186巷20弄30號,"22.971173,120.211533",1.0,62.0,第六分局,
一般住宅,CRA00435,大忠里,臺南市南區大忠里13鄰中華南路一段148號,"22.970977,120.211802",1.0,62.0,第六分局,
一般住宅,CRA00436,大忠里,臺南市南區大忠里1鄰中華南路一段16號,"22.972480,120.214263",1.0,35.0,第六分局,
一般住宅,CRA00437,大林里,臺南市南區大林里3鄰大林路109號,"22.975390,120.21144",1.0,666.0,第六分局,
一般住宅,CRA00438,大恩里,臺南市南區大恩里6鄰大同路二段722號,"22.966550,120.215828",1.0,194.0,第六分局,
一般住宅,CRA00439,大恩里,臺南市南區大恩里2鄰大同路二段640巷1號,"22.968665,120.215282",1.0,31.0,第六分局,
一般住宅,CRA00440,大恩里,臺南市南區大恩里21鄰國民路142號,"22.967554,120.212327",1.0,26.0,第六分局,
一般住宅,CRA00441,大恩里,臺南市南區大恩里3鄰國民路110號,"22.967580,120.213223",1.0,42.0,第六分局,
一般住宅,CRA00442,大恩里,臺南市南區大恩里3鄰國民路112號,"22.967580,120.213179",1.0,38.0,第六分局,
一般住宅,CRA00443,大恩里,臺南市南區大恩里3鄰國民路114號,"22.967589,120.213130",1.0,62.0,第六分局,
