建築物名稱,縣(市),鄉鎮市區,村里別,地址,避難樓層,"防空避難 設備面積 (平方公尺)",是否兼作停車空間,"容量 （自動計算）",轄管分局,"建檔日期 （西元年/月/日）","最後修正日期 （西元年/月/日）",緯經度,備註
民宅公寓,苗栗縣,竹南鎮,竹南里,苗栗縣竹南鎮竹南里4鄰民權街20號,B01,23.0,0.0,25.0,竹南分局,1091215.0,1091215.0,"24.686077802438376, 120.8795030284342",
民宅公寓,苗栗縣,竹南鎮,竹南里,苗栗縣竹南鎮竹南里4鄰民權街22號,B01,54.0,0.0,60.0,竹南分局,1101124.0,1101124.0,"24.686066250795523, 120.87929531124715",
張耳鼻喉科,苗栗縣,竹南鎮,竹南里,苗栗縣竹南鎮竹南里17鄰博愛街123號,B01,64.0,0.0,71.0,竹南分局,1101124.0,1101124.0,"24.686836956475485, 120.87545170940085",
台電大埔變電所,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮大埔里8鄰公義路1240號,B01,61.5,0.0,68.0,竹南分局,1091212.0,1091212.0,"24.714940175199537, 120.90576668425865",
大埔工業,苗栗縣,竹南鎮,大埔里,苗栗縣竹南鎮大埔里20鄰1號,B01,120.0,0.0,133.0,竹南分局,1091212.0,1091212.0,"24.716151379628833, 120.90820708425873",
奇美玻璃,苗栗縣,竹南鎮,崎頂里,苗栗縣竹南鎮崎頂里12鄰仁愛路1439號,B01,61.0,0.0,67.0,竹南分局,1091212.0,1091212.0,"24.714521929065167, 120.87829685542344",
民宅公寓,苗栗縣,竹南鎮,竹南里,苗栗縣竹南鎮竹南里17鄰敦化街5號,B01,75.0,0.0,83.0,竹南分局,1101124.0,1101124.0,"24.686618098229577, 120.87562629959893",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里1鄰大營路103號,B01,54.0,0.0,60.0,竹南分局,1101124.0,1101124.0,"24.685063442890723, 120.87273881124707",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里1鄰文心街7號,B01,60.0,0.0,66.0,竹南分局,1101124.0,1101124.0,"24.686861452996602, 120.87102618425831",
泓暘實業,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里14鄰國泰路8號,B01,33.0,0.0,36.0,竹南分局,1101124.0,1101124.0,"24.675021971262087, 120.87624619775237",
泰瑋紙器工業,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里9鄰大厝70號,B01,140.0,0.0,155.0,竹南分局,1101124.0,1101124.0,"24.679593700047427, 120.8770317268111",
台興機械工業,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里13鄰獅山81之6號,B01,465.0,0.0,516.0,竹南分局,1101124.0,1101124.0,"24.673738067576522, 120.87633086914073",
國新工業,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里9鄰60之6號,B01,475.0,0.0,527.0,竹南分局,1101124.0,1101124.0,"24.679840703668916, 120.87551544605469",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里1鄰文心街27號,B01,87.0,0.0,96.0,竹南分局,1101124.0,1101124.0,"24.68718843334372, 120.87039064036739",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里13鄰獅山100號,B01,81.0,0.0,90.0,竹南分局,1101124.0,1101124.0,"24.674292812562886, 120.87419890627817",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里1鄰大業街83號,B01,69.0,0.0,76.0,竹南分局,1101124.0,1101124.0,"24.68559909666051, 120.87120277076377",
騰翔玻璃公司,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里13鄰獅山102號,B01,578.0,0.0,642.0,竹南分局,1101124.0,1101124.0,"24.674777943457478, 120.87339545326665",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里13鄰獅山102號,B01,66.0,0.0,73.0,竹南分局,1101124.0,1101124.0,"24.674731970257387, 120.87373328858375",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里9鄰大厝69號,B01,26.0,0.0,28.0,竹南分局,1101124.0,1101124.0,"24.67946454376074, 120.87787753534906",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里21鄰中正路303號,B01,73.0,0.0,81.0,竹南分局,1101124.0,1101124.0,"24.6835929429595, 120.87157909959895",
光田興業,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里14鄰國泰路91號,B01,75.0,0.0,83.0,竹南分局,1101124.0,1101124.0,"24.681734165511998, 120.87913669775274",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里14鄰10號,B01,56.0,0.0,62.0,竹南分局,1101124.0,1101124.0,"24.67521860984888, 120.87633369463022",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里10鄰1號,B01,85.0,0.0,94.0,竹南分局,1101124.0,1101124.0,"24.67733655873065, 120.87455187098706",
偉仁紙業股份有限公司,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里10鄰獅山5之4號,B01,659.0,0.0,732.0,竹南分局,1101124.0,1101124.0,"24.680992104071436, 120.87369686266516",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里17鄰大營路22號,B01,54.0,0.0,60.0,竹南分局,1101124.0,1101124.0,"24.681977149167096, 120.87321632474155",
台灣愛美克,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里14鄰國泰路19號,B01,45.0,0.0,50.0,竹南分局,1101124.0,1101124.0,"24.677158015694335, 120.87706641124699",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里15鄰南大路15號,B01,17.0,0.0,18.0,竹南分局,1101124.0,1101124.0,"24.676474914889955, 120.86383087076364",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里21鄰中正路285、287號,B01,21.0,0.0,23.0,竹南分局,1101124.0,1101124.0,"24.68347880338664, 120.87204791493971",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里17鄰大營路19之3號,B01,30.0,0.0,33.0,竹南分局,1101124.0,1101124.0,"24.68178809295834, 120.87304145357675",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里17鄰大營路19之2號,B01,23.0,0.0,25.0,竹南分局,1101124.0,1101124.0,"24.681700354990685, 120.87313801309341",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里14鄰國泰路17之1號,B01,81.0,0.0,90.0,竹南分局,1101124.0,1101124.0,"24.676121362830038, 120.87656144192847",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里1鄰大營路93之4號,B01,85.0,0.0,94.0,竹南分局,1101124.0,1101124.0,"24.68445075946242, 120.87292712658792",
進春紙器,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里14鄰國泰路17號,B01,142.0,0.0,157.0,竹南分局,1101124.0,1101124.0,"24.67683571055497, 120.87595828241182",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里1鄰大營路101號,B01,46.0,0.0,51.0,竹南分局,1101124.0,1101124.0,"24.684884858919037, 120.87281436891752",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里1鄰大營路105號,B01,47.0,0.0,52.0,竹南分局,1101124.0,1101124.0,"24.685039203982146, 120.87274899775268",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里19鄰中正路357號,B01,80.0,0.0,88.0,竹南分局,1101124.0,1101124.0,"24.683402454963062, 120.87018421124718",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里14鄰國泰路41號,B01,30.0,0.0,33.0,竹南分局,1101124.0,1101124.0,"24.678208460998988, 120.87702626891726",
林怡豐製粉廠,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里10鄰獅山3之10號,B01,15.0,0.0,16.0,竹南分局,1101124.0,1101124.0,"24.677841883113654, 120.87420210755434",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里9鄰大厝61之1號,B01,74.0,0.0,82.0,竹南分局,1101124.0,1101124.0,"24.678469399548757, 120.87614333724831",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里3鄰南大路226號,B01,26.0,0.0,28.0,竹南分局,1101124.0,1101124.0,"24.680885007647024, 120.87100233823604",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里2鄰南大路228號,B01,41.0,0.0,45.0,竹南分局,1101124.0,1101124.0,"24.68092390256219, 120.87113497076376",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里2鄰南大路230號,B01,31.0,0.0,34.0,竹南分局,1101124.0,1101124.0,"24.680794069046918, 120.87095435357656",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里2鄰南大路234號,B01,75.0,0.0,83.0,竹南分局,1101124.0,1101124.0,"24.680916702576283, 120.87095318425813",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里2鄰南大路236號,B01,81.0,0.0,90.0,竹南分局,1101124.0,1101124.0,"24.680719212888533, 120.87083789775261",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里9鄰大厝61之15號,B01,54.0,0.0,60.0,竹南分局,1101124.0,1101124.0,"24.678447763742863, 120.87613859471264",
民宅公寓,苗栗縣,竹南鎮,大厝里,苗栗縣竹南鎮大厝里14鄰鐵路東1號,B01,55.0,0.0,61.0,竹南分局,1101124.0,1101124.0,"24.67925308234829, 120.87498418945626",
"苗栗縣政府稅務局
竹南分局",苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里25鄰福德路135號,B01,67.0,0.0,74.0,竹南分局,1101124.0,1101124.0,"24.68276886578563, 120.87557211124701",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里23鄰大營路130號,B01,75.0,0.0,83.0,竹南分局,1101124.0,1101124.0,"24.685145307002635, 120.87294236707118",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里25鄰福德路163之1號,B01,42.0,0.0,46.0,竹南分局,1101124.0,1101124.0,"24.682938509937475, 120.87490414008232",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里1鄰中山路110號,B01,10.0,0.0,11.0,竹南分局,1101124.0,1101124.0,"24.68561895149539, 120.88003035357683",
竹南高中,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里23鄰中正路98號,B01,450.0,0.0,500.0,竹南分局,1101124.0,1101124.0,"24.684408592697526, 120.87464866891752",
竹南高中,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里23鄰中正路98號,B01,450.0,0.0,500.0,竹南分局,1101124.0,1101124.0,"24.684408592697526, 120.87464866891752",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里25鄰福德路174號,B01,66.0,0.0,73.0,竹南分局,1101124.0,1101124.0,"24.683241955214136, 120.87461288241192",
竹南鎮公所,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里23鄰中正路112號,B01,102.0,0.0,113.0,竹南分局,1101124.0,1101124.0,"24.6838458179345, 120.87334972572876",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里19鄰和平街43號,B01,55.0,0.0,61.0,竹南分局,1101124.0,1101124.0,"24.684631795311905, 120.87712281124712",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里23鄰中正路98號,B01,30.0,0.0,33.0,竹南分局,1101124.0,1101124.0,"24.68409860839481, 120.87387919959914",
竹南高中,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里23鄰中正路98號,B01,450.0,0.0,500.0,竹南分局,1101124.0,1101124.0,"24.68409860839481, 120.87387919959914",
竹南高中,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里23鄰中正路98號,B01,450.0,0.0,500.0,竹南分局,1101124.0,1101124.0,"24.68409860839481, 120.87387919959914",
竹南高中,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里23鄰中正路99號,B01,450.0,0.0,500.0,竹南分局,1101124.0,1101124.0,"24.684166847728914, 120.87381482658803",
竹南高中,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里23鄰中正路98號,B01,75.0,0.0,83.0,竹南分局,1101124.0,1101124.0,"24.68409860839481, 120.87387919959914",
光南住宅大樓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里18鄰中正路105號,B01,210.0,0.0,233.0,竹南分局,1101124.0,1101124.0,"24.683828505781463, 120.87666034192854",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里20鄰光復路21號,B01,89.0,0.0,98.0,竹南分局,1101124.0,1101124.0,"24.68302145271751, 120.8788569419286",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里23鄰大營路132號,B01,83.0,0.0,92.0,竹南分局,1101124.0,1101124.0,"24.685107513406976, 120.8730586842583",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里20鄰光復路9號,B01,112.0,0.0,124.0,竹南分局,1101124.0,1101124.0,"24.682685704689394, 120.87873199775265",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里17鄰延平路2號,B01,75.0,0.0,83.0,竹南分局,1101124.0,1101124.0,"24.683356915187467, 120.87680618241198",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里26鄰福德路121號,B01,26.0,0.0,28.0,竹南分局,1101124.0,1101124.0,"24.683070961189443, 120.8769041572694",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里26鄰和平街15號,B01,79.0,0.0,87.0,竹南分局,1101124.0,1101124.0,"24.683696500083368, 120.87742252658782",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里24鄰大營路74號,B01,87.0,0.0,96.0,竹南分局,1101124.0,1101124.0,"24.683301552235527, 120.87315105357668",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里24鄰大營路70號,B01,63.0,0.0,70.0,竹南分局,1101124.0,1101124.0,"24.683207455268008, 120.87322579775272",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里24鄰大營路72號,B01,66.0,0.0,73.0,竹南分局,1101124.0,1101124.0,"24.6832642465497, 120.8733092842582",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里25鄰福德路155之1號,B01,61.0,0.0,67.0,竹南分局,1101124.0,1101124.0,"24.683072595518816, 120.87525592658787",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里24鄰大營路65號,B01,30.0,0.0,33.0,竹南分局,1101124.0,1101124.0,"24.682726572857167, 120.87297526891747",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里24鄰大營路78號,B01,63.0,0.0,70.0,竹南分局,1101124.0,1101124.0,"24.68335350070057, 120.87327745542314",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里10鄰中山路45號,B01,71.0,0.0,78.0,竹南分局,1101124.0,1101124.0,"24.68490574321143, 120.87970519775257",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里25鄰福德路136號,B01,43.0,0.0,47.0,竹南分局,1101124.0,1101124.0,"24.68338694919285, 120.875812099599",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里28鄰環市路一段158號,B01,87.0,0.0,96.0,竹南分局,1101124.0,1101124.0,"24.68264900196806, 120.87346647076386",
住宅大樓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里25鄰環市路一段138巷2弄1號,B01,422.0,0.0,468.0,竹南分局,1101124.0,1101124.0,"24.682398764784075, 120.87424614008228",
民宅公寓,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里23鄰大營路106號,B01,65.0,0.0,72.0,竹南分局,1101124.0,1101124.0,"24.684514204762408, 120.87310685357687",
渣打銀行,苗栗縣,竹南鎮,正南里,苗栗縣竹南鎮正南里4鄰中正路217號,B01,30.0,0.0,33.0,竹南分局,1101124.0,1101124.0,"24.683743251475423, 120.8738316670713",
新南國小,苗栗縣,竹南鎮,新南里,苗栗縣竹南鎮新南里22鄰五谷街2號,B01,560.0,0.0,622.0,竹南分局,1101124.0,1101124.0,"24.688540887667205, 120.8848366977525",
民宅公寓,苗栗縣,竹南鎮,新南里,苗栗縣竹南鎮新南里22鄰五谷王62號,B01,85.0,0.0,94.0,竹南分局,1101124.0,1101124.0,"24.688407698975162, 120.8828698707639",
民宅公寓,苗栗縣,竹南鎮,新南里,苗栗縣竹南鎮新南里3鄰東平路57號,B01,56.0,0.0,62.0,竹南分局,1101124.0,1101124.0,"24.684726359117448, 120.88166578425813",
民宅公寓,苗栗縣,竹南鎮,新南里,苗栗縣竹南鎮新南里3鄰東平路62號,B01,85.0,0.0,94.0,竹南分局,1101124.0,1101124.0,"24.684357004996034, 120.88154161309339",
品未來,苗栗縣,竹南鎮,新南里,苗栗縣竹南鎮新南里3鄰維新路38號,B01,63.0,0.0,70.0,竹南分局,1101124.0,1101124.0,"24.683539509138196, 120.88218806891747",
民宅公寓,苗栗縣,竹南鎮,新南里,苗栗縣竹南鎮新南里4鄰東平路83號,B01,85.0,0.0,94.0,竹南分局,1101124.0,1101124.0,"24.684999688308864, 120.88236399775262",
民宅公寓,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里7鄰龍山路三段211號,B01,75.0,0.0,83.0,竹南分局,1101124.0,1101124.0,"24.702616860130053, 120.88179432843418",
民宅公寓,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里7鄰龍山路三段207號,B01,35.0,0.0,38.0,竹南分局,1101124.0,1101124.0,"24.70254997794679, 120.88161832658798",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里14鄰明德街104號,B01,30.0,0.0,33.0,竹南分局,1101124.0,1101124.0,"24.69671988661704, 120.87677655542309",
君毅中學,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里1鄰公義路245號,B01,463.0,0.0,514.0,竹南分局,1101124.0,1101124.0,"24.70137229261169, 120.8831490995992",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里2鄰公義路176號,B01,20.0,0.0,22.0,竹南分局,1101124.0,1101124.0,"24.69806608461517, 120.88265221309359",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮忠勇街10號,B01,87.0,0.0,96.0,竹南分局,1101124.0,1101124.0,"24.695945735335272, 120.87743404192884",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮照南路18號,B01,94.0,0.0,104.0,竹南分局,1101124.0,1101124.0,"24.69555853113862, 120.87906162474161",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮照南路120號,B01,20.0,0.0,22.0,竹南分局,1101124.0,1101124.0,"24.695953449935253, 120.87627943823631",
民宅公寓,苗栗縣,竹南鎮,佳里興,苗栗縣竹南鎮照南路20號,B01,45.0,0.0,50.0,竹南分局,1101124.0,1101124.0,"24.695600535875624, 120.87911688425848",
竹南鎮公所,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里16鄰光復路452號,B01,102.0,0.0,113.0,竹南分局,1101124.0,1101124.0,"24.69506469380812, 120.87968224008243",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里10鄰照南路16號,B01,98.0,0.0,108.0,竹南分局,1101124.0,1101124.0,"24.695598421461167, 120.87915354008234",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里11鄰忠勇街11號,B01,32.0,0.0,35.0,竹南分局,1101124.0,1101124.0,"24.696642476787407, 120.87766252658794",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里7鄰光復路345號,B01,21.0,0.0,23.0,竹南分局,1101124.0,1101124.0,"24.69582972582961, 120.87950561309353",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里14鄰明德街98號,B01,54.0,0.0,60.0,竹南分局,1101124.0,1101124.0,"24.69656781948872, 120.87697164377502",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里7鄰光復路365號,B01,66.0,0.0,73.0,竹南分局,1101124.0,1101124.0,"24.696198844754175, 120.87943126891766",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里7鄰光復路367號,B01,30.0,0.0,33.0,竹南分局,1101124.0,1101124.0,"24.696340519951278, 120.87941378241206",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里7鄰光復路339號,B01,57.0,0.0,63.0,竹南分局,1101124.0,1101124.0,"24.695628335832204, 120.87948547076387",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里11鄰忠勇街12號,B01,20.0,0.0,22.0,竹南分局,1101124.0,1101124.0,"24.696096630212253, 120.87743402843435",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里4鄰光復路428號,B01,87.0,0.0,96.0,竹南分局,1101124.0,1101124.0,"24.694206933465455, 120.87988684008243",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮民安街73號,B01,64.0,0.0,71.0,竹南分局,1101124.0,1101124.0,"24.69440919005279, 120.87976775542306",
民宅公寓,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮忠勇街11號,B01,53.0,0.0,58.0,竹南分局,1101124.0,1101124.0,"24.696574244284086, 120.87766252658794",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮忠勇街13號,B01,30.0,0.0,33.0,竹南分局,1101124.0,1101124.0,"24.696196030041037, 120.87731334192877",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里7鄰光復路357號,B01,88.0,0.0,97.0,竹南分局,1101124.0,1101124.0,"24.695979945028384, 120.87934472658803",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里4鄰光復路430號,B01,60.0,0.0,66.0,竹南分局,1101124.0,1101124.0,"24.694234185716066, 120.8799533130935",
民宅公寓,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里15鄰光復路85號,B01,85.0,0.0,94.0,竹南分局,1101124.0,1101124.0,"24.685602793413086, 120.87880291309344",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里11鄰忠勇街2號,B01,55.0,0.0,61.0,竹南分局,1101124.0,1101124.0,"24.6957719452888, 120.87723554008251",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里2鄰公義路152號,B01,65.0,0.0,72.0,竹南分局,1101124.0,1101124.0,"24.697315595898733, 120.88212358241212",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里2鄰公義路150號,B01,75.0,0.0,83.0,竹南分局,1101124.0,1101124.0,"24.697258538352305, 120.8821857400825",
民宅公寓,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里15鄰公義路176號,B01,96.0,0.0,106.0,竹南分局,1101124.0,1101124.0,"24.698202547950366, 120.88266294192879",
民宅公寓,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里1鄰公義路279號,B01,20.0,0.0,22.0,竹南分局,1101124.0,1101124.0,"24.70175944357247, 120.88468608241213",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里10鄰照南路118號,B01,45.0,0.0,50.0,竹南分局,1101124.0,1101124.0,"24.696024782773303, 120.87642521124725",
照南國中,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里14鄰公教路2號,B01,96.0,0.0,106.0,竹南分局,1101124.0,1101124.0,"24.694315819471473, 120.87601381124722",
民宅公寓,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里27鄰店仔37之5號,B01,75.0,0.0,83.0,竹南分局,1101124.0,1101124.0,"24.702127866913106, 120.87841972843434",
民宅公寓,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里1鄰公義路245號,B01,45.0,0.0,50.0,竹南分局,1101124.0,1101124.0,"24.701274821296305, 120.88302035357694",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里10鄰照南路90號,B01,65.0,0.0,72.0,竹南分局,1101124.0,1101124.0,"24.695746430815156, 120.87728899775273",
民宅公寓,苗栗縣,竹南鎮,聖福里,苗栗縣竹南鎮聖福里20鄰建國路288巷56號,B01,75.0,0.0,83.0,竹南分局,1091215.0,1091215.0,"24.690665847638815, 120.87008158425839",
民宅公寓,苗栗縣,竹南鎮,山佳里,苗栗縣竹南鎮山佳里27鄰中興街29號,B01,45.0,0.0,50.0,竹南分局,1091215.0,1091215.0,"24.701817561694074, 120.8833756842585",
民宅公寓,苗栗縣,竹南鎮,佳興里,苗栗縣竹南鎮佳興里11鄰忠勇街17號,B01,65.0,0.0,72.0,竹南分局,1091215.0,1091215.0,"24.696403677217177, 120.87716824008247",
民宅公寓,苗栗縣,竹南鎮,龍鳯里,苗栗縣竹南鎮龍鳯里13鄰龍山路二段19號,B01,15.0,0.0,16.0,竹南分局,1091215.0,1091215.0,"24.692979939977047, 120.86698181124723",
民宅公寓,苗栗縣,竹南鎮,龍鳯里,苗栗縣竹南鎮龍鳯里13鄰龍山路二段13號,B01,15.0,0.0,16.0,竹南分局,1091215.0,1091215.0,"24.693150371534337, 120.86703685392288",
民宅公寓,苗栗縣,竹南鎮,龍鳯里,苗栗縣竹南鎮龍鳯里13鄰龍山路二段11號,B01,15.0,0.0,16.0,竹南分局,1091215.0,1091215.0,"24.692873540143555, 120.866889326588",
民宅公寓,苗栗縣,竹南鎮,龍鳯里,苗栗縣竹南鎮龍鳯里13鄰龍山路二段21號,B01,15.0,0.0,16.0,竹南分局,1091215.0,1091215.0,"24.693021939911336, 120.8669873535768",
民宅公寓,苗栗縣,竹南鎮,龍鳯里,苗栗縣竹南鎮龍鳯里13鄰龍山路二段17號,B01,15.0,0.0,16.0,竹南分局,1091215.0,1091215.0,"24.692934940047554, 120.86698299775269",
民宅公寓,苗栗縣,竹南鎮,龍鳯里,苗栗縣竹南鎮龍鳯里13鄰龍山路二段45號,B01,15.0,0.0,16.0,竹南分局,1091215.0,1091215.0,"24.69358118229721, 120.8673044554231",
民宅公寓,苗栗縣,竹南鎮,龍鳯里,苗栗縣竹南鎮龍鳯里13鄰龍山路二段2號,B01,30.0,0.0,33.0,竹南分局,1091215.0,1091215.0,"24.696203467782485, 120.86868464008234",
住宅大樓,苗栗縣,竹南鎮,龍鳯里,苗栗縣竹南鎮龍鳯里龍山路三段221號,B01,96.0,1.0,66.0,竹南分局,1091215.0,1091215.0,"24.702404995807708, 120.88208741124733",
民宅公寓,苗栗縣,竹南鎮,照南里,苗栗縣竹南鎮照南里16鄰博愛街232號,B01,45.0,0.0,50.0,竹南分局,1091215.0,1091215.0,"24.687424789849977, 120.87346351309338",
民宅公寓,苗栗縣,竹南鎮,照南里,苗栗縣竹南鎮照南里8鄰華東街34號,B01,85.0,0.0,94.0,竹南分局,1091215.0,1091215.0,"24.690239792279424, 120.8808013554232",
